#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.2324187479e+02    1.5196391360e+04   -1.9544271270e+02    7.2200837910e+01    9.2102974152e+01   -3.0383934574e+02    1.6293658892e+01    5.4400000000e+04    1.7830354856e+01    4.8817598231e-01
         1   -1.2323400444e+02    1.5199708376e+04   -1.9562515230e+02    7.2391147855e+01    9.2136112282e+01   -3.0395777303e+02    1.6196508453e+01    5.4400000000e+04    1.7872113953e+01    4.8874210133e-01
         2   -1.2325223430e+02    1.5199398197e+04   -1.9556687298e+02    7.2314638678e+01    9.2121866640e+01   -3.0393105853e+02    1.6242318906e+01    5.4400000000e+04    1.7862621390e+01    4.8823701746e-01
         3   -1.2325458173e+02    1.5200037938e+04   -1.9549305652e+02    7.2238474797e+01    9.2073542097e+01   -3.0373407248e+02    1.6167473859e+01    5.4400000000e+04    1.7866248641e+01    4.8849437040e-01
         4   -1.2326173387e+02    1.5200464909e+04   -1.9531757949e+02    7.2055845623e+01    9.1962577664e+01   -3.0338098314e+02    1.6100825985e+01    5.4400000000e+04    1.7861152608e+01    4.8819723690e-01
         5   -1.2325970359e+02    1.5200076778e+04   -1.9541126162e+02    7.2151558030e+01    9.2013597033e+01   -3.0378906925e+02    1.6364210602e+01    5.4400000000e+04    1.7851277716e+01    4.8866584329e-01
         6   -1.2324495803e+02    1.5197135395e+04   -1.9544236451e+02    7.2197406477e+01    9.2087848072e+01   -3.0380917492e+02    1.6278962337e+01    5.4400000000e+04    1.7868325963e+01    4.8843003217e-01
         7   -1.2326393795e+02    1.5201034756e+04   -1.9549895309e+02    7.2235015144e+01    9.2011761383e+01   -3.0361480015e+02    1.6104085677e+01    5.4400000000e+04    1.7854379391e+01    4.8844353171e-01
         8   -1.2326683418e+02    1.5201416139e+04   -1.9553079633e+02    7.2263962153e+01    9.2134823417e+01   -3.0385592099e+02    1.6190301247e+01    5.4400000000e+04    1.7856882852e+01    4.8795769187e-01
         9   -1.2324348571e+02    1.5196115653e+04   -1.9537229046e+02    7.2128804751e+01    9.2060021316e+01   -3.0355007154e+02    1.6117759766e+01    5.4400000000e+04    1.7854635177e+01    4.8819838580e-01
        10   -1.2326140117e+02    1.5200725052e+04   -1.9544521252e+02    7.2183811347e+01    9.2025584774e+01   -3.0372948452e+02    1.6258687222e+01    5.4400000000e+04    1.7874599220e+01    4.8840001723e-01
        11   -1.2325523482e+02    1.5198983906e+04   -1.9542370493e+02    7.2168470104e+01    9.2070430501e+01   -3.0386007409e+02    1.6365938660e+01    5.4400000000e+04    1.7856518307e+01    4.8847900391e-01
        12   -1.2324305180e+02    1.5196438963e+04   -1.9529895495e+02    7.2055903146e+01    9.1998747121e+01   -3.0346095632e+02    1.6163254253e+01    5.4400000000e+04    1.7848466976e+01    4.8823773552e-01
        13   -1.2324943994e+02    1.5197653798e+04   -1.9560609179e+02    7.2356651849e+01    9.2007307464e+01   -3.0370573016e+02    1.6092330905e+01    5.4400000000e+04    1.7849638483e+01    4.8831040326e-01
        14   -1.2325731042e+02    1.5199863361e+04   -1.9560205812e+02    7.2344747699e+01    9.2020883828e+01   -3.0385632781e+02    1.6233385861e+01    5.4400000000e+04    1.7858396071e+01    4.8834415211e-01
        15   -1.2326523873e+02    1.5200607297e+04   -1.9536583331e+02    7.2100594584e+01    9.1974049122e+01   -3.0346530185e+02    1.6125419418e+01    5.4400000000e+04    1.7850874291e+01    4.8839657054e-01
        16   -1.2325897064e+02    1.5199176105e+04   -1.9521615383e+02    7.1957183193e+01    9.2033960940e+01   -3.0346907540e+02    1.6218960623e+01    5.4400000000e+04    1.7850220298e+01    4.8856301700e-01
        17   -1.2326694903e+02    1.5202538791e+04   -1.9561956015e+02    7.2352611117e+01    9.2129693804e+01   -3.0399388954e+02    1.6244635592e+01    5.4400000000e+04    1.7862013379e+01    4.8824075138e-01
        18   -1.2326468870e+02    1.5201743708e+04   -1.9547265920e+02    7.2207970503e+01    9.1978530285e+01   -3.0376513202e+02    1.6313942536e+01    5.4400000000e+04    1.7840340387e+01    4.8868839040e-01
        19   -1.2326564370e+02    1.5201276736e+04   -1.9559402646e+02    7.2328382760e+01    9.2134380736e+01   -3.0383269635e+02    1.6104289157e+01    5.4400000000e+04    1.7855370361e+01    4.8819809858e-01
