Timestep DMC STD
0.02 -169.3144589 0.0006240621131
0.01 -169.3006063 0.000930645886
0.005 -169.2956927 0.0007147463
0.0025 -169.2920996 0.0006734028612
0.001 -169.2887754 0.0008247813001
