Timestep DMC STD
0.02 -14.91712461 0.0001249431012
0.01 -14.91751205 0.0001165194914
0.005 -14.91754846 0.0001186739439
0.0025 -14.91751186 0.0001189321284
0.001 -14.91713101 0.0001110383955
