#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.2314110857e+02    1.5172859169e+04   -1.9540576400e+02    7.2264655431e+01    9.2203671550e+01   -3.0377316675e+02    1.6163731204e+01    5.4400000000e+04    9.3338965291e+00    5.0209587546e-01
         1   -1.2312442518e+02    1.5169960890e+04   -1.9517659257e+02    7.2052167398e+01    9.2155719828e+01   -3.0343322758e+02    1.6100915180e+01    5.4400000000e+04    9.3611012577e+00    5.0225729550e-01
         2   -1.2314953550e+02    1.5176990422e+04   -1.9529703559e+02    7.2147500086e+01    9.2214251916e+01   -3.0354587009e+02    1.6034582593e+01    5.4400000000e+04    9.3588345592e+00    5.0230669807e-01
         3   -1.2313135430e+02    1.5172377195e+04   -1.9490163558e+02    7.1770281281e+01    9.2142776737e+01   -3.0329909716e+02    1.6254684849e+01    5.4400000000e+04    9.3605259753e+00    5.0226461972e-01
         4   -1.2316199007e+02    1.5178417701e+04   -1.9522366898e+02    7.2061678920e+01    9.2073396028e+01   -3.0338871369e+02    1.6091648676e+01    5.4400000000e+04    9.3568923771e+00    5.0205336627e-01
         5   -1.2313496857e+02    1.5172540407e+04   -1.9515379740e+02    7.2018828836e+01    9.2199274585e+01   -3.0353931063e+02    1.6186238645e+01    5.4400000000e+04    9.3611818765e+00    5.0203756893e-01
         6   -1.2314074517e+02    1.5173656506e+04   -1.9520985022e+02    7.2069105050e+01    9.2210851419e+01   -3.0380981032e+02    1.6389108678e+01    5.4400000000e+04    9.3605588109e+00    5.0162238626e-01
         7   -1.2315062393e+02    1.5175779893e+04   -1.9527112770e+02    7.2120503775e+01    9.2171771172e+01   -3.0354850531e+02    1.6105606436e+01    5.4400000000e+04    9.3625081015e+00    5.0208883847e-01
         8   -1.2314785208e+02    1.5174656200e+04   -1.9527912402e+02    7.2131271945e+01    9.2122696729e+01   -3.0371181049e+02    1.6309989735e+01    5.4400000000e+04    9.3533851903e+00    5.0214168773e-01
         9   -1.2315044347e+02    1.5175874301e+04   -1.9507178771e+02    7.1921344232e+01    9.2125334601e+01   -3.0336310068e+02    1.6165978376e+01    5.4400000000e+04    9.3532286942e+00    5.0227783203e-01
        10   -1.2315320308e+02    1.5176050604e+04   -1.9534142142e+02    7.2188218342e+01    9.2172756793e+01   -3.0386617635e+02    1.6351998134e+01    5.4400000000e+04    9.3525119286e+00    5.0257913028e-01
