Timestep DMC STD
0.02 -103.8414671 0.0007794038442
0.01 -103.8330058 0.0007789848817
0.005 -103.8296481 0.0004838747832
0.0025 -103.8263947 0.0006427702523
0.001 -103.824998 0.0005175010926
