# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -8.6639952740e+01    3.4691321614e+00    4.0960000000e+03    4.1030000000e+03    0.0000000000e+00   -8.6631928030e+01    9.8818358542e-01    9.9512551791e-01
         1   -8.6671804370e+01    3.4287756948e+00    4.1033711037e+03    4.1030000000e+03    0.0000000000e+00   -8.6639952740e+01    9.8892159261e-01    9.9171338045e-01
         2   -8.6670003928e+01    2.9982439711e+00    4.0960277815e+03    4.0990000000e+03    1.0546875000e-01   -8.6818235127e+01    9.8825923144e-01    9.9902415223e-01
         3   -8.6624675827e+01    3.4719634789e+00    4.0954879697e+03    4.1000000000e+03    1.5625000000e-02   -8.6865221122e+01    9.8853336826e-01    9.9804878049e-01
         4   -8.6639093677e+01    2.9755734282e+00    4.0961320148e+03    4.0990000000e+03    3.1250000000e-02   -8.6771106584e+01    9.8977819773e-01    9.9707245670e-01
         5   -8.6608126234e+01    3.9058670194e+00    4.0957067182e+03    4.0970000000e+03    4.2968750000e-02   -8.6687915843e+01    9.8893403126e-01    9.9804735172e-01
         6   -8.6625865197e+01    3.1053062188e+00    4.0962495009e+03    4.0930000000e+03    2.7343750000e-02   -8.6461588189e+01    9.8979514620e-01    9.9731248473e-01
         7   -8.6614331401e+01    4.7396020621e+00    4.0958523999e+03    4.0940000000e+03    4.2968750000e-02   -8.6528185098e+01    9.8935202080e-01    9.9755740107e-01
         8   -8.6630664400e+01    3.0330977986e+00    4.0960791735e+03    4.0950000000e+03    4.2968750000e-02   -8.6565497315e+01    9.9021316327e-01    9.9829059829e-01
         9   -8.6618921211e+01    5.9478898120e+00    4.0958147965e+03    4.1000000000e+03    4.6875000000e-02   -8.6825881595e+01    9.8985005732e-01    9.9585365854e-01
        10   -8.6582322675e+01    3.7231369644e+00    4.0957442707e+03    4.0880000000e+03    5.4687500000e-02   -8.6227914244e+01    9.9057970225e-01    9.9755381605e-01
        11   -8.6598839914e+01    3.6001336405e+00    4.0944096528e+03    4.0950000000e+03    5.8593750000e-02   -8.6618677041e+01    9.8995454108e-01    9.9584859585e-01
        12   -8.6635764119e+01    3.5952578149e+00    4.0914123537e+03    4.0910000000e+03    5.4687500000e-02   -8.6599400494e+01    9.8967803808e-01    9.9731117086e-01
        13   -8.6612252343e+01    3.0938420487e+00    4.0884581446e+03    4.0880000000e+03    4.2968750000e-02   -8.6598072898e+01    9.8962230857e-01    9.9681996086e-01
        14   -8.6620909193e+01    2.9614245237e+00    4.0892335198e+03    4.0890000000e+03    5.4687500000e-02   -8.6607251533e+01    9.8828360157e-01    9.9682073857e-01
        15   -8.6612083233e+01    3.1158925605e+00    4.0881765307e+03    4.0880000000e+03    4.6875000000e-02   -8.6607665017e+01    9.8910946295e-01    9.9828767123e-01
        16   -8.6620279095e+01    3.6892637943e+00    4.0881131233e+03    4.0880000000e+03    2.7343750000e-02   -8.6609546541e+01    9.8970366021e-01    9.9828767123e-01
        17   -8.6663096785e+01    2.6984730940e+00    4.1026092275e+03    4.1020000000e+03    7.4218750000e-02   -8.6613048441e+01    9.8899396990e-01    9.9829351536e-01
        18   -8.6663576746e+01    3.3514640247e+00    4.1079698811e+03    4.1070000000e+03    4.2968750000e-02   -8.6615353420e+01    9.9032599624e-01    9.9732164597e-01
        19   -8.6622086286e+01    4.5909436735e+00    4.1074467872e+03    4.1070000000e+03    4.2968750000e-02   -8.6620956232e+01    9.8938498839e-01    9.9732164597e-01
        20   -8.6602462868e+01    3.3653427828e+00    4.1046402261e+03    4.1050000000e+03    3.9062500000e-02   -8.6624999386e+01    9.9022409459e-01    9.9707673569e-01
        21   -8.6603720206e+01    3.0777965063e+00    4.0986234200e+03    4.0990000000e+03    4.6875000000e-02   -8.6623471390e+01    9.9061351894e-01    9.9780434252e-01
        22   -8.6625939498e+01    2.7426562215e+00    4.0998212048e+03    4.1000000000e+03    3.9062500000e-02   -8.6622025625e+01    9.8921097236e-01    9.9658536585e-01
        23   -8.6561552740e+01    5.2409409430e+00    4.0954872894e+03    4.0960000000e+03    5.4687500000e-02   -8.6619716513e+01    9.8928007455e-01    9.9633789062e-01
        24   -8.6655123354e+01    3.9269205602e+00    4.0970842165e+03    4.0970000000e+03    6.2500000000e-02   -8.6620405123e+01    9.8945139194e-01    9.9707102758e-01
        25   -8.6642677638e+01    3.5687406109e+00    4.0996152031e+03    4.0990000000e+03    5.0781250000e-02   -8.6616985948e+01    9.8976392337e-01    9.9707245670e-01
        26   -8.6602373642e+01    5.2286788007e+00    4.0931027483e+03    4.0930000000e+03    4.6875000000e-02   -8.6617950451e+01    9.8911358223e-01    9.9731248473e-01
        27   -8.6636864678e+01    3.0165353178e+00    4.0902008205e+03    4.0900000000e+03    3.5156250000e-02   -8.6618628665e+01    9.9004896150e-01    9.9755501222e-01
        28   -8.6616237164e+01    3.3888723987e+00    4.0911700339e+03    4.0910000000e+03    3.9062500000e-02   -8.6617888637e+01    9.8873643838e-01    9.9755560988e-01
        29   -8.6629483149e+01    3.6277037812e+00    4.0900410049e+03    4.0900000000e+03    3.9062500000e-02   -8.6618578620e+01    9.8956541330e-01    9.9706601467e-01
        30   -8.6617685090e+01    3.0857735292e+00    4.0910936558e+03    4.0910000000e+03    4.6875000000e-02   -8.6618632721e+01    9.8919728067e-01    9.9755560988e-01
        31   -8.6628552614e+01    2.8099163765e+00    4.0981009558e+03    4.0980000000e+03    6.6406250000e-02   -8.6620800854e+01    9.8962753415e-01    9.9755978526e-01
        32   -8.6610384227e+01    3.4859317162e+00    4.0970015276e+03    4.0970000000e+03    3.9062500000e-02   -8.6620437367e+01    9.8955830795e-01    9.9755918965e-01
        33   -8.6671434577e+01    2.4401139720e+00    4.0973718624e+03    4.0970000000e+03    3.9062500000e-02   -8.6620800817e+01    9.9038076300e-01    9.9853551379e-01
        34   -8.6647973922e+01    3.1371291283e+00    4.0987275615e+03    4.0980000000e+03    2.7343750000e-02   -8.6620621015e+01    9.8927532560e-01    9.9926793558e-01
        35   -8.6647742407e+01    3.8875172191e+00    4.1103791394e+03    4.1100000000e+03    5.0781250000e-02   -8.6625597063e+01    9.8992333482e-01    9.9829683698e-01
        36   -8.6624503346e+01    3.4742344359e+00    4.1122340289e+03    4.1120000000e+03    3.5156250000e-02   -8.6627075447e+01    9.9044603106e-01    9.9708171206e-01
        37   -8.6594834024e+01    4.0931907935e+00    4.1136179355e+03    4.1140000000e+03    4.2968750000e-02   -8.6628471547e+01    9.8874254895e-01    9.9635391347e-01
        38   -8.6613950675e+01    3.4062155436e+00    4.1075974805e+03    4.1080000000e+03    5.4687500000e-02   -8.6627026930e+01    9.8874780514e-01    9.9732229796e-01
        39   -8.6629465511e+01    3.3771846698e+00    4.1099339095e+03    4.1100000000e+03    4.6875000000e-02   -8.6626504442e+01    9.8933918476e-01    9.9781021898e-01
        40   -8.6591399168e+01    5.3799208939e+00    4.1116515691e+03    4.1120000000e+03    3.9062500000e-02   -8.6626686221e+01    9.8925553517e-01    9.9854085603e-01
        41   -8.6601989633e+01    5.7759942771e+00    4.1174145406e+03    4.1180000000e+03    4.2968750000e-02   -8.6628359719e+01    9.8851465068e-01    9.9805730937e-01
        42   -8.6630084872e+01    2.6783335410e+00    4.1207317716e+03    4.1210000000e+03    4.2968750000e-02   -8.6628100343e+01    9.9011294920e-01    9.9708808542e-01
        43   -8.6615619838e+01    3.3771175662e+00    4.1119802686e+03    4.1120000000e+03    4.2968750000e-02   -8.6625307178e+01    9.8932480162e-01    9.9829766537e-01
        44   -8.6654072539e+01    3.2156249783e+00    4.1141092519e+03    4.1140000000e+03    3.5156250000e-02   -8.6626048627e+01    9.8942065248e-01    9.9732620321e-01
        45   -8.6682762252e+01    2.8230991565e+00    4.1119244933e+03    4.1110000000e+03    4.2968750000e-02   -8.6625146461e+01    9.8912311111e-01    9.9732425201e-01
        46   -8.6641895254e+01    2.9632333924e+00    4.1087353752e+03    4.1080000000e+03    4.2968750000e-02   -8.6625321487e+01    9.8998041082e-01    9.9732229796e-01
        47   -8.6618491139e+01    4.6453373081e+00    4.1080233473e+03    4.1080000000e+03    4.2968750000e-02   -8.6626953005e+01    9.9040301954e-01    9.9878286271e-01
        48   -8.6598688819e+01    4.0982940060e+00    4.1144897527e+03    4.1150000000e+03    4.2968750000e-02   -8.6629125749e+01    9.8840578021e-01    9.9538274605e-01
        49   -8.6612159185e+01    4.0256185365e+00    4.1046275473e+03    4.1050000000e+03    6.6406250000e-02   -8.6626538640e+01    9.8971520045e-01    9.9683313033e-01
        50   -8.6619493265e+01    4.1145910700e+00    4.0968103991e+03    4.0970000000e+03    5.0781250000e-02   -8.6623946522e+01    9.9013035927e-01    9.9804735172e-01
        51   -8.6595981656e+01    4.1533885407e+00    4.1016081065e+03    4.1020000000e+03    4.6875000000e-02   -8.6624884641e+01    9.9029623875e-01    9.9804973184e-01
        52   -8.6613157807e+01    3.5384700694e+00    4.1065424029e+03    4.1070000000e+03    5.0781250000e-02   -8.6626009302e+01    9.8913023975e-01    9.9853907962e-01
