# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -5.8055046343e+01    8.4792398850e-01    4.0760000000e+03    4.0830000000e+03    0.0000000000e+00   -5.8048871408e+01    9.8497981417e-01    9.9461180505e-01
         1   -5.8046798268e+01    8.6916138111e-01    4.1016997232e+03    4.0830000000e+03    0.0000000000e+00   -5.7565569105e+01    9.8458176996e-01    9.9559147686e-01
         2   -5.8059038827e+01    7.5270235261e-01    4.0961593055e+03    4.0970000000e+03    3.1250000000e-02   -5.8071209351e+01    9.8447026013e-01    9.9585062241e-01
         3   -5.8052917077e+01    1.2020157436e+00    4.0954926561e+03    4.0880000000e+03    1.6601562500e-02   -5.7863535343e+01    9.8554101664e-01    9.9779843444e-01
         4   -5.8053950984e+01    8.6332360303e-01    4.0956327072e+03    4.0950000000e+03    1.5625000000e-02   -5.8028500034e+01    9.8516642169e-01    9.9829059829e-01
         5   -5.8072189729e+01    9.3694657218e-01    4.0961972709e+03    4.1030000000e+03    1.3671875000e-02   -5.8224703556e+01    9.8531822756e-01    9.9707531075e-01
         6   -5.8060040608e+01    8.1935123872e-01    4.0954982498e+03    4.0970000000e+03    1.1718750000e-02   -5.8096600812e+01    9.8450334418e-01    9.9707102758e-01
         7   -5.8048839395e+01    9.3561881287e-01    4.0956795316e+03    4.0980000000e+03    1.2695312500e-02   -5.8108856816e+01    9.8448460874e-01    9.9707174231e-01
         8   -5.8079947133e+01    2.4323254816e+00    4.0960231381e+03    4.0970000000e+03    1.0742187500e-02   -5.8073250478e+01    9.8530021203e-01    9.9682694655e-01
         9   -5.8052800047e+01    8.2828889730e-01    4.0947623239e+03    4.0930000000e+03    1.1718750000e-02   -5.8006678111e+01    9.8308446652e-01    9.9804544344e-01
        10   -5.8054520008e+01    7.1654262418e-01    4.0959284512e+03    4.0970000000e+03    1.1718750000e-02   -5.8077211130e+01    9.8539672214e-01    9.9804735172e-01
        11   -5.8056418559e+01    9.1172153037e-01    4.0958134268e+03    4.0970000000e+03    7.8125000000e-03   -5.8078931090e+01    9.8517010641e-01    9.9804735172e-01
        12   -5.8062136292e+01    7.3261926583e-01    4.0959782238e+03    4.0980000000e+03    8.7890625000e-03   -5.8105234767e+01    9.8586618880e-01    9.9755978526e-01
        13   -5.8037655304e+01    7.3998580600e-01    4.0954566678e+03    4.0950000000e+03    9.7656250000e-03   -5.8037719249e+01    9.8535585276e-01    9.9706959707e-01
        14   -5.8031339500e+01    7.3752098371e-01    4.0958754359e+03    4.0960000000e+03    1.2695312500e-02   -5.8037655304e+01    9.8497336562e-01    9.9877929688e-01
        15   -5.8039935381e+01    1.1511614560e+00    4.0959993922e+03    4.1020000000e+03    1.0742187500e-02   -5.8177716691e+01    9.8422659034e-01    9.9683081424e-01
        16   -5.8041983517e+01    8.0818230573e-01    4.0958860572e+03    4.0950000000e+03    1.2695312500e-02   -5.8015518338e+01    9.8404280298e-01    9.9658119658e-01
        17   -5.8043109806e+01    9.1141999550e-01    4.0959311677e+03    4.0930000000e+03    1.3671875000e-02   -5.7968714494e+01    9.8579195570e-01    9.9828976301e-01
        18   -5.8033989633e+01    8.1118510493e-01    4.0957933476e+03    4.0990000000e+03    1.2695312500e-02   -5.8116325184e+01    9.8573635678e-01    9.9634057087e-01
