Timestep DMC STD
0.02 -123.3240817 0.0007557320297
0.01 -123.3180616 0.0006636267087
0.005 -123.3145766 0.0006050655151
0.0025 -123.3118449 0.0004694504055
0.001 -123.3102408 0.0006296201289
