Timestep,DMC,STD
0.02,-169.3045046,0.0006633983702
0.01,-169.3005583,0.0006906792875
0.005,-169.2983657,0.0006658182863
0.0025,-169.2988563,0.0006186164999
0.0,-169.29733856991098,0.0006146000653511385
