#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6546451506e+01    2.1681213231e+03   -6.5840743578e+01    1.9294292072e+01    3.0127072985e+01   -1.0423432961e+02    8.2665130433e+00    8.1958000000e+04    4.9884150770e+01    9.8394604164e-01
         1   -4.6562428050e+01    2.1693476674e+03   -6.5925402549e+01    1.9362974499e+01    3.0105666243e+01   -1.0411245698e+02    8.0813881913e+00    8.1870000000e+04    4.5895751246e+01    9.8396246837e-01
         2   -4.6555827718e+01    2.1686749224e+03   -6.5986696029e+01    1.9430868311e+01    3.0138353430e+01   -1.0433370144e+02    8.2086519775e+00    8.1935000000e+04    4.9464850528e+01    9.8407645285e-01
         3   -4.6550801906e+01    2.1683859287e+03   -6.5875180414e+01    1.9324378508e+01    3.0146141289e+01   -1.0422125132e+02    8.1999296195e+00    8.1889000000e+04    4.5453215375e+01    9.8396048732e-01
         4   -4.6550870198e+01    2.1682699304e+03   -6.5807680512e+01    1.9256810315e+01    3.0113987471e+01   -1.0400120654e+02    8.0795385550e+00    8.1828000000e+04    4.3891615858e+01    9.8388992740e-01
         5   -4.6564376370e+01    2.1695462607e+03   -6.5822221668e+01    1.9257845298e+01    3.0066786276e+01   -1.0396451754e+02    8.0755095939e+00    8.2279000000e+04    6.2171839179e+01    9.8385050513e-01
         6   -4.6558210342e+01    2.1692220832e+03   -6.5867119331e+01    1.9308908989e+01    3.0142888888e+01   -1.0420789851e+02    8.1978902890e+00    8.2414000000e+04    6.5457586286e+01    9.8371390301e-01
         7   -4.6553155837e+01    2.1684606863e+03   -6.5849179142e+01    1.9296023305e+01    3.0126444515e+01   -1.0419554188e+02    8.2199182217e+00    8.2225000000e+04    6.2045977377e+01    9.8392322082e-01
         8   -4.6549660475e+01    2.1681714879e+03   -6.5939935298e+01    1.9390274823e+01    3.0124924409e+01   -1.0422942604e+02    8.1645663336e+00    8.1506000000e+04    4.2240961661e+01    9.8384836062e-01
         9   -4.6548069224e+01    2.1681431281e+03   -6.5884493554e+01    1.9336424330e+01    3.0154323939e+01   -1.0429985606e+02    8.2610385681e+00    8.1227000000e+04    4.1480145329e+01    9.8413713079e-01
