#  Lmax = 3 nonlocal L channels3
#  Units = bohr hartree 
#  r  -r*V/zeff   Vnl ... 
2.210000000000e-03       5.939411071803e-03       4.135548853399e+01       3.622593041129e+01       2.880386631823e+00
1.921000000000e-02       5.159060540015e-02       4.131099303559e+01       3.618715588787e+01       2.879389217967e+00
3.621000000000e-02       9.707069103720e-02       4.119607995883e+01       3.608702026780e+01       2.876810059632e+00
5.321000000000e-02       1.422363678933e-01       4.101133493708e+01       3.592604072188e+01       2.872653661595e+00
7.021000000000e-02       1.869531797225e-01       4.075769127258e+01       3.570504140326e+01       2.866927143400e+00
8.721000000000e-02       2.310960635487e-01       4.043642571825e+01       3.542514952391e+01       2.859640300601e+00
1.042100000000e-01       2.745497698154e-01       4.004914815920e+01       3.508778603378e+01       2.850805578754e+00
1.212100000000e-01       3.172091473883e-01       3.959778783880e+01       3.469465320113e+01       2.840438033972e+00
1.382100000000e-01       3.589793050784e-01       3.908457775390e+01       3.424772053440e+01       2.828555291673e+00
1.552100000000e-01       3.997756480147e-01       3.851203623457e+01       3.374920818492e+01       2.815177494545e+00
1.722100000000e-01       4.395237979560e-01       3.788294635645e+01       3.320156841132e+01       2.800327243304e+00
1.892100000000e-01       4.781594090597e-01       3.720033383900e+01       3.260746569048e+01       2.784029534117e+00
2.062100000000e-01       5.156278815959e-01       3.646744260184e+01       3.196975475737e+01       2.766311683812e+00
2.232100000000e-01       5.518839930352e-01       3.568770953312e+01       3.129145795165e+01       2.747203254165e+00
2.402100000000e-01       5.868914516493e-01       3.486473774962e+01       3.057574124894e+01       2.726735966971e+00
2.572100000000e-01       6.206223873257e-01       3.400226901058e+01       2.982588957024e+01       2.704943613326e+00
2.742100000000e-01       6.530567945102e-01       3.310415590705e+01       2.904528192500e+01       2.681861960916e+00
2.912100000000e-01       6.841819342752e-01       3.217433326987e+01       2.823736591184e+01       2.657528651207e+00
3.082100000000e-01       7.139917145585e-01       3.121679008192e+01       2.740563271154e+01       2.631983097054e+00
3.252100000000e-01       7.424860556231e-01       3.023554140967e+01       2.655359215771e+01       2.605266373260e+00
3.422100000000e-01       7.696702540285e-01       2.923460091598e+01       2.568474838517e+01       2.577421103342e+00
3.592100000000e-01       7.955543569233e-01       2.821795442848e+01       2.480257647475e+01       2.548491345996e+00
3.762100000000e-01       8.201525527783e-01       2.718953422353e+01       2.391049980691e+01       2.518522474147e+00
3.932100000000e-01       8.434825908357e-01       2.615319491576e+01       2.301186890002e+01       2.487561056005e+00
4.102100000000e-01       8.655652335439e-01       2.511269064098e+01       2.210994146653e+01       2.455654731639e+00
4.272100000000e-01       8.864237489983e-01       2.407165390597e+01       2.120786401232e+01       2.422852088016e+00
4.442100000000e-01       9.060834483774e-01       2.303357636583e+01       2.030865520217e+01       2.389202535582e+00
4.612100000000e-01       9.245712701075e-01       2.200179132990e+01       1.941519082127e+01       2.354756180379e+00
4.782100000000e-01       9.419154142607e-01       2.097945845588e+01       1.853019072130e+01       2.319563699766e+00
4.952100000000e-01       9.581450266584e-01       1.996955042801e+01       1.765620757314e+01       2.283676216322e+00
5.122100000000e-01       9.732899326518e-01       1.897484177338e+01       1.679561755140e+01       2.247145172489e+00
5.292100000000e-01       9.873804190455e-01       1.799789986141e+01       1.595061297862e+01       2.210022208487e+00
5.462100000000e-01       1.000447061316e+00       1.704107796363e+01       1.512319681974e+01       2.172359038668e+00
5.632100000000e-01       1.012520593143e+00       1.610651046063e+01       1.431517908463e+01       2.134207332878e+00
5.802100000000e-01       1.023631814037e+00       1.519611005486e+01       1.352817501123e+01       2.095618598468e+00
5.972100000000e-01       1.033811530679e+00       1.431156695457e+01       1.276360498608e+01       2.056644065063e+00
6.142100000000e-01       1.043090527073e+00       1.345434991029e+01       1.202269608650e+01       2.017334574037e+00
6.312100000000e-01       1.051499558471e+00       1.262570902094e+01       1.130648516587e+01       1.977740468981e+00
6.482100000000e-01       1.059069363917e+00       1.182668014288e+01       1.061582332181e+01       1.937911492198e+00
6.652100000000e-01       1.065830692359e+00       1.105809080316e+01       9.951381655004e+00       1.897896683902e+00
6.822100000000e-01       1.071814337424e+00       1.032056746519e+01       9.313658176045e+00       1.857744285724e+00
6.992100000000e-01       1.077051176311e+00       9.614543945907e+00       8.702985676611e+00       1.817501649886e+00
7.162100000000e-01       1.081572208520e+00       8.940270929530e+00       8.119540511403e+00       1.777215151379e+00
7.332100000000e-01       1.085408590765e+00       8.297826296237e+00       7.563352037772e+00       1.736930106687e+00
7.502100000000e-01       1.088591664769e+00       7.687126206058e+00       7.034312657001e+00       1.696690696671e+00
7.672100000000e-01       1.091152975283e+00       7.107936750307e+00       6.532188289169e+00       1.656539894728e+00
7.842100000000e-01       1.093124276305e+00       6.559885966908e+00       6.056629102331e+00       1.616519401035e+00
8.012100000000e-01       1.094537523852e+00       6.042476193932e+00       5.607180470608e+00       1.576669581122e+00
8.182100000000e-01       1.095424854520e+00       5.555096480561e+00       5.183293918086e+00       1.537029410964e+00
8.352100000000e-01       1.095818549335e+00       5.097035036359e+00       4.784338030887e+00       1.497636427044e+00
8.522100000000e-01       1.095750983077e+00       4.667491559190e+00       4.409609200392e+00       1.458526682016e+00
8.692100000000e-01       1.095254559722e+00       4.265589289164e+00       4.058342068804e+00       1.419734706321e+00
8.862100000000e-01       1.094361635001e+00       3.890386794385e+00       3.729719682225e+00       1.381293474744e+00
9.032100000000e-01       1.093104427482e+00       3.540889279002e+00       3.422883176919e+00       1.343234378974e+00
9.202100000000e-01       1.091514919874e+00       3.216059431675e+00       3.136941016141e+00       1.305587205267e+00
9.372100000000e-01       1.089624752531e+00       2.914827715584e+00       2.870977697712e+00       1.268380117480e+00
9.542100000000e-01       1.087465111042e+00       2.636102019000e+00       2.624061869062e+00       1.231639645424e+00
9.712100000000e-01       1.085066610464e+00       2.378776699055e+00       2.395253880308e+00       1.195390678128e+00
9.882100000000e-01       1.082459177949e+00       2.141740903321e+00       2.183612685291e+00       1.159656462159e+00
1.005210000000e+00       1.079671936348e+00       1.923886213617e+00       1.988202131880e+00       1.124458604651e+00
1.022210000000e+00       1.076733090807e+00       1.724113576690e+00       1.808096617945e+00       1.089817080983e+00
1.039210000000e+00       1.073669820023e+00       1.541339505184e+00       1.642386105544e+00       1.055750246770e+00
1.056210000000e+00       1.070508174726e+00       1.374501597244e+00       1.490180537930e+00       1.022274854226e+00
1.073210000000e+00       1.067272984102e+00       1.222563341169e+00       1.350613638802e+00       9.894060723592e-01
1.090210000000e+00       1.063987772313e+00       1.084518260661e+00       1.222846144297e+00       9.571575110600e-01
1.107210000000e+00       1.060674686051e+00       9.593934120470e-01       1.106068482981e+00       9.255412487946e-01
1.124210000000e+00       1.057354433594e+00       8.462522589967e-01       9.995029305838e-01       8.945678634066e-01
1.141210000000e+00       1.054046237061e+00       7.441969753805e-01       9.024052851221e-01       8.642464663696e-01
1.158210000000e+00       1.050767797017e+00       6.523701955060e-01       8.140660839986e-01       8.345847395423e-01
1.175210000000e+00       1.047535270588e+00       5.699562640694e-01       7.338114094320e-01       8.055889747511e-01
1.192210000000e+00       1.044363262668e+00       4.961820208908e-01       6.610033151491e-01       7.772641157856e-01
1.209210000000e+00       1.041264829462e+00       4.303171633849e-01       5.950399131071e-01       7.496138022232e-01
1.226210000000e+00       1.038251494986e+00       3.716742289778e-01       5.353551572460e-01       7.226404156140e-01
1.243210000000e+00       1.035333278547e+00       3.196082396168e-01       4.814183618074e-01       6.963451268613e-01
1.260210000000e+00       1.032518733402e+00       2.735160481152e-01       4.327334883553e-01       6.707279452884e-01
1.277210000000e+00       1.029814995316e+00       2.328354254917e-01       3.888382353070e-01       6.457877689224e-01
1.294210000000e+00       1.027227839566e+00       1.970439311238e-01       3.493029652888e-01       6.215224354086e-01
1.311210000000e+00       1.024761746272e+00       1.656575939925e-01       3.137294942212e-01       5.979287741748e-01
1.328210000000e+00       1.022419971751e+00       1.382294483791e-01       2.817497779404e-01       5.750026586354e-01
1.345210000000e+00       1.020204625611e+00       1.143479479438e-01       2.530245160567e-01       5.527390590046e-01
1.362210000000e+00       1.018116752059e+00       9.363528970830e-02       2.272416986207e-01       5.311320952567e-01
1.379210000000e+00       1.016156414022e+00       7.574567894657e-02       2.041151202716e-01       5.101750897047e-01
1.396210000000e+00       1.014322779642e+00       6.036354908251e-02       1.833828730994e-01       4.898606198272e-01
1.413210000000e+00       1.012614209284e+00       4.720176997458e-02       1.648058441552e-01       4.701805702153e-01
