# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.2336688686e+02    6.0751329482e+00    4.0730000000e+03    4.0760000000e+03    0.0000000000e+00   -1.2337397744e+02    9.6208560647e-01    9.8846908734e-01
         1   -1.2342052105e+02    5.2427059307e+00    4.0997104942e+03    4.0760000000e+03    0.0000000000e+00   -1.2280378095e+02    9.6244338846e-01    9.8552502453e-01
         2   -1.2329677991e+02    7.5095309529e+00    4.0934712562e+03    4.0980000000e+03    1.2500000000e-01   -1.2346933726e+02    9.6434450277e-01    9.9438750610e-01
         3   -1.2334283097e+02    5.7220183264e+00    4.0969023670e+03    4.0970000000e+03    4.2968750000e-02   -1.2332119100e+02    9.6054644409e-01    9.9292164999e-01
         4   -1.2336581599e+02    6.0412412651e+00    4.0964469498e+03    4.0970000000e+03    5.2734375000e-02   -1.2336724206e+02    9.6536461430e-01    9.9414205516e-01
         5   -1.2337718205e+02    7.5501624029e+00    4.0963855914e+03    4.1020000000e+03    4.8828125000e-02   -1.2351219319e+02    9.6372979528e-01    9.9049244271e-01
         6   -1.2338131634e+02    6.1141690065e+00    4.0961186645e+03    4.0860000000e+03    7.2265625000e-02   -1.2313274292e+02    9.6354467093e-01    9.9437102301e-01
         7   -1.2339143291e+02    5.5707366185e+00    4.0967237003e+03    4.1050000000e+03    7.4218750000e-02   -1.2360080186e+02    9.6264331500e-01    9.9366626066e-01
         8   -1.2334477824e+02    5.2346772620e+00    4.0951321977e+03    4.1020000000e+03    4.8828125000e-02   -1.2353781010e+02    9.6391242868e-01    9.9195514383e-01
         9   -1.2332730316e+02    8.3500902937e+00    4.0951563936e+03    4.0870000000e+03    6.0546875000e-02   -1.2312480992e+02    9.6169427356e-01    9.9461707854e-01
        10   -1.2340979029e+02    5.7297004205e+00    4.0980044009e+03    4.0960000000e+03    6.0546875000e-02   -1.2332730316e+02    9.6408871083e-01    9.9511718750e-01
        11   -1.2339187963e+02    5.3999533092e+00    4.0956165778e+03    4.1010000000e+03    4.6875000000e-02   -1.2353178616e+02    9.6211452104e-01    9.9244086808e-01
        12   -1.2338935135e+02    5.8381231733e+00    4.0961478561e+03    4.0970000000e+03    5.6640625000e-02   -1.2341629071e+02    9.6404792609e-01    9.9243348792e-01
        13   -1.2333359640e+02    6.5092160020e+00    4.0944918242e+03    4.0830000000e+03    5.2734375000e-02   -1.2307146381e+02    9.6280155379e-01    9.9510164095e-01
        14   -1.2339309293e+02    5.3948815357e+00    4.0970452687e+03    4.0970000000e+03    6.0546875000e-02   -1.2335800748e+02    9.6519819812e-01    9.9414205516e-01
