Timestep DMC STD
0.02 -226.3048807 0.0009107522123
0.01 -226.289202 0.0007689102007
0.005 -226.2828594 0.000730723432
0.0025 -226.2771752 0.0007566274278
0.001 -226.2761595 0.0007460312371
