s,Ge, 0.0289108 
 
p,Ge, 0.0168896 
 
d,Ge, 0.0369204 
 
f,Ge, 0.0610264 
 
g,Ge, 0.1094816 
 
h,Ge, 0.1792360 
 
i,Ge, 0.3122412 
 
