Timestep DMC STD
0.02 -14.9175134 0.0001256281678
0.01 -14.91667333 0.0001322572308
0.005 -14.91722364 0.0001298181219
0.0025 -14.91731256 0.0001379319451
0.001 -14.91762173 0.0001287584245
