# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -5.8093330221e+01    1.6583543343e+00    4.1500000000e+03    4.1520000000e+03    0.0000000000e+00   -5.8098338312e+01    9.9521751113e-01    9.9542389210e-01
         1   -5.8091580435e+01    1.4956307482e+00    4.0982311477e+03    4.1520000000e+03    0.0000000000e+00   -6.0712819522e+01    9.9415822644e-01    9.8916184971e-01
         2   -5.8063936254e+01    3.2148526298e+00    4.0957258405e+03    4.1100000000e+03    8.3984375000e-02   -5.8774008589e+01    9.9462657349e-01    9.9610705596e-01
         3   -5.8091114762e+01    1.7452858926e+00    4.0962887217e+03    4.0960000000e+03    2.9296875000e-02   -5.8063936254e+01    9.9436071565e-01    9.9853515625e-01
         4   -5.8078867359e+01    2.4365613093e+00    4.0958878728e+03    4.1010000000e+03    2.1484375000e-02   -5.8335106497e+01    9.9497925930e-01    9.9853694221e-01
         5   -5.8106126058e+01    1.8177771823e+00    4.0962996339e+03    4.1050000000e+03    1.7578125000e-02   -5.8517838393e+01    9.9430595611e-01    9.9683313033e-01
         6   -5.8094635664e+01    1.6880022247e+00    4.0959012424e+03    4.0920000000e+03    2.3437500000e-02   -5.7910718128e+01    9.9446239863e-01    9.9828934506e-01
         7   -5.8088089334e+01    1.9723425215e+00    4.0959088474e+03    4.0920000000e+03    1.3671875000e-02   -5.7899227735e+01    9.9414652071e-01    9.9828934506e-01
         8   -5.8078985133e+01    1.5821602781e+00    4.0958720896e+03    4.0940000000e+03    1.7578125000e-02   -5.7990409235e+01    9.9335651270e-01    9.9755740107e-01
         9   -5.8072244450e+01    2.0893508152e+00    4.0959358230e+03    4.0950000000e+03    1.9531250000e-02   -5.8030151046e+01    9.9426610141e-01    9.9829059829e-01
        10   -5.8087378559e+01    1.8612884010e+00    4.0961706866e+03    4.1000000000e+03    2.3437500000e-02   -5.8267461644e+01    9.9445587220e-01    9.9780487805e-01
        11   -5.8052100664e+01    2.0841361727e+00    4.0949958449e+03    4.0950000000e+03    1.7578125000e-02   -5.8072000279e+01    9.9412957636e-01    9.9853479853e-01
        12   -5.8064638110e+01    1.9255613230e+00    4.0925325155e+03    4.0930000000e+03    9.7656250000e-03   -5.8079078814e+01    9.9448774907e-01    9.9780112387e-01
        13   -5.8077217699e+01    1.8420103893e+00    4.0890752990e+03    4.0890000000e+03    1.7578125000e-02   -5.8068864111e+01    9.9380302185e-01    9.9779897285e-01
        14   -5.8099535288e+01    1.3049544736e+00    4.0854610507e+03    4.0850000000e+03    1.7578125000e-02   -5.8066401286e+01    9.9506236630e-01    9.9804161567e-01
        15   -5.8097433883e+01    1.8313297648e+00    4.0816396546e+03    4.0810000000e+03    1.5625000000e-02   -5.8067047065e+01    9.9456830190e-01    9.9901984808e-01
        16   -5.8091051647e+01    2.4519404431e+00    4.0853261379e+03    4.0850000000e+03    1.5625000000e-02   -5.8072829969e+01    9.9399988671e-01    9.9902080783e-01
