Timestep DMC STD
0.02 -71.38313406 0.000506737388
0.01 -71.37804828 0.0005614759632
0.005 -71.37580927 0.0005590212784
0.0025 -71.37343948 0.0006072920248
0.001 -71.37562459 0.0004461045749
