Timestep DMC STD
0.02 -71.3826114 0.0006249712623
0.01 -71.37798501 0.000600216236
0.005 -71.37718947 0.0005051771928
0.0025 -71.37340164 0.0004368452478
0.001 -71.37379381 0.0004453000907
