Timestep DMC STD
0.02 -21.06152327 0.0001636961946
0.01 -21.06162767 0.0001529486443
0.005 -21.06180961 0.0001636858603
0.0025 -21.06165571 0.0001754656878
0.001 -21.06175592 0.000167660999
