Timestep DMC STD
0.02 -123.3288622 0.0007356339651
0.01 -123.3187693 0.0007137228771
0.005 -123.3151969 0.00061707316
0.0025 -123.311843 0.0006703356325
0.001 -123.3105338 0.0007427991397
