# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.4501471136e+02    1.9420215140e+00    4.0870000000e+03    4.0960000000e+03    0.0000000000e+00   -1.4494822325e+02    9.0555812625e-01    9.9169921875e-01
         1   -1.4505549908e+02    1.9759899457e+00    4.1053647681e+03    4.0960000000e+03    0.0000000000e+00   -1.4490472721e+02    9.0291582533e-01    9.8925781250e-01
         2   -1.4508178938e+02    2.2922084402e+00    4.0982668645e+03    4.1110000000e+03    5.1757812500e-02   -1.4523827009e+02    9.0429159346e-01    9.9294575529e-01
         3   -1.4511165385e+02    2.2719210582e+00    4.0980781896e+03    4.1060000000e+03    2.7343750000e-02   -1.4520371092e+02    9.0290265625e-01    9.9147588894e-01
         4   -1.4507905582e+02    2.1749138866e+00    4.0951169285e+03    4.0970000000e+03    3.4179687500e-02   -1.4512385939e+02    9.0398888574e-01    9.9487429827e-01
         5   -1.4507029888e+02    2.0154126057e+00    4.0974356168e+03    4.1120000000e+03    3.3203125000e-02   -1.4527398784e+02    9.0217099891e-01    9.8978599222e-01
         6   -1.4507447992e+02    2.7959763466e+00    4.0963990287e+03    4.0980000000e+03    4.0039062500e-02   -1.4509470699e+02    9.0165831140e-01    9.9170326989e-01
         7   -1.4509287665e+02    2.5210554873e+00    4.0974583674e+03    4.1020000000e+03    3.4179687500e-02   -1.4514766852e+02    9.0221034611e-01    9.8878595807e-01
         8   -1.4511339477e+02    2.8129979399e+00    4.0955991018e+03    4.0830000000e+03    4.3945312500e-02   -1.4493393288e+02    9.0367305272e-01    9.9191770757e-01
         9   -1.4510925721e+02    2.4997899199e+00    4.0962020952e+03    4.0960000000e+03    4.3945312500e-02   -1.4511339477e+02    9.0614374744e-01    9.9169921875e-01
        10   -1.4511737061e+02    3.9874986366e+00    4.0952743724e+03    4.0910000000e+03    3.1250000000e-02   -1.4504818477e+02    9.0614197410e-01    9.9022243950e-01
        11   -1.4508466871e+02    2.2545060121e+00    4.0923114451e+03    4.0780000000e+03    3.9062500000e-02   -1.4489715983e+02    9.0435314947e-01    9.9386954389e-01
        12   -1.4506545119e+02    1.9745635888e+00    4.0941267604e+03    4.0840000000e+03    3.0273437500e-02   -1.4493796934e+02    9.0765039892e-01    9.9363369246e-01
        13   -1.4509278996e+02    2.1138511204e+00    4.0965188409e+03    4.0920000000e+03    3.3203125000e-02   -1.4501659921e+02    9.0593982618e-01    9.9291300098e-01
        14   -1.4505146561e+02    2.4621975373e+00    4.0934981362e+03    4.0890000000e+03    2.8320312500e-02   -1.4500726764e+02    9.0130871175e-01    9.9217412570e-01
        15   -1.4504858998e+02    2.5209270972e+00    4.0945072443e+03    4.0810000000e+03    3.1250000000e-02   -1.4486802405e+02    9.0386580215e-01    9.9436412644e-01
        16   -1.4507323479e+02    2.1780363998e+00    4.0960153392e+03    4.0880000000e+03    2.8320312500e-02   -1.4495083824e+02    9.0391979892e-01    9.9315068493e-01
        17   -1.4507498872e+02    2.2130142287e+00    4.0958540780e+03    4.0920000000e+03    2.9296875000e-02   -1.4502438280e+02    9.0405161068e-01    9.9389051808e-01
        18   -1.4511338789e+02    2.4455255987e+00    4.0975982825e+03    4.0990000000e+03    3.1250000000e-02   -1.4511159641e+02    9.0321737075e-01    9.9268114174e-01
        19   -1.4509303616e+02    2.1722386340e+00    4.0956823768e+03    4.0990000000e+03    2.9296875000e-02   -1.4514999558e+02    9.0322868154e-01    9.9194925592e-01
        20   -1.4507413473e+02    2.1091365915e+00    4.0957171802e+03    4.1000000000e+03    3.2226562500e-02   -1.4514184046e+02    9.0601701928e-01    9.9219512195e-01
        21   -1.4509849720e+02    2.8057082450e+00    4.0970627536e+03    4.1000000000e+03    3.1250000000e-02   -1.4512293903e+02    9.0724293993e-01    9.9219512195e-01
        22   -1.4509773132e+02    2.4528115502e+00    4.0969151269e+03    4.1030000000e+03    3.3203125000e-02   -1.4518387349e+02    9.0490566306e-01    9.9390689739e-01
        23   -1.4508733674e+02    2.5664007555e+00    4.0957034551e+03    4.1000000000e+03    2.3437500000e-02   -1.4514653561e+02    9.0179476915e-01    9.9097560976e-01
        24   -1.4510828119e+02    2.3778652774e+00    4.0971978791e+03    4.0950000000e+03    3.5156250000e-02   -1.4507512821e+02    9.0285001073e-01    9.9145299145e-01
        25   -1.4510189965e+02    3.0936014373e+00    4.0951124517e+03    4.0890000000e+03    3.2226562500e-02   -1.4502275887e+02    8.9899399809e-01    9.9241868427e-01
        26   -1.4509509027e+02    2.3754741590e+00    4.0951067183e+03    4.0840000000e+03    3.0273437500e-02   -1.4495520028e+02    9.0428895938e-01    9.9240940255e-01
        27   -1.4509043858e+02    2.2570081796e+00    4.0947624164e+03    4.0830000000e+03    3.0273437500e-02   -1.4493614650e+02    9.0756913999e-01    9.9485672300e-01
        28   -1.4510142991e+02    2.4588211380e+00    4.0964580847e+03    4.0970000000e+03    3.4179687500e-02   -1.4510264412e+02    9.0683694845e-01    9.8999267757e-01
        29   -1.4506776435e+02    2.1492254680e+00    4.0944571707e+03    4.0880000000e+03    3.9062500000e-02   -1.4500367816e+02    9.0318745192e-01    9.9339530333e-01
        30   -1.4509893084e+02    2.6391231561e+00    4.0958525626e+03    4.0850000000e+03    2.5390625000e-02   -1.4493330638e+02    9.0418070985e-01    9.9143206854e-01
        31   -1.4513546138e+02    2.4722907989e+00    4.0955807699e+03    4.0780000000e+03    3.2226562500e-02   -1.4487872006e+02    9.0849017144e-01    9.9534085336e-01
        32   -1.4514468318e+02    2.4582487919e+00    4.0964661268e+03    4.1010000000e+03    4.1015625000e-02   -1.4519645932e+02    9.0030080712e-01    9.9292855401e-01
        33   -1.4513509537e+02    2.7885722797e+00    4.0962882804e+03    4.1030000000e+03    2.9296875000e-02   -1.4523005946e+02    9.0454869525e-01    9.9146965635e-01
        34   -1.4512973039e+02    2.8817237906e+00    4.0966619301e+03    4.1000000000e+03    3.4179687500e-02   -1.4518389967e+02    9.0560097760e-01    9.9073170732e-01
        35   -1.4507581332e+02    2.4437101579e+00    4.0947259627e+03    4.0980000000e+03    3.5156250000e-02   -1.4515413849e+02    9.0398432743e-01    9.9365544168e-01
        36   -1.4512070993e+02    2.4740642668e+00    4.0985441778e+03    4.1050000000e+03    3.0273437500e-02   -1.4518555608e+02    9.0383756024e-01    9.9244823386e-01
        37   -1.4511130510e+02    2.5130431836e+00    4.0961493417e+03    4.1030000000e+03    3.0273437500e-02   -1.4520608621e+02    9.0616463427e-01    9.8805751889e-01
        38   -1.4508860363e+02    2.1933437963e+00    4.0936657246e+03    4.0810000000e+03    4.6875000000e-02   -1.4492786353e+02    9.0162692796e-01    9.9313893654e-01
        39   -1.4509957203e+02    2.1090715832e+00    4.0954846186e+03    4.0830000000e+03    2.8320312500e-02   -1.4492965986e+02    9.0501361130e-01    9.9583639481e-01
        40   -1.4511087835e+02    2.2256469965e+00    4.0993006167e+03    4.1230000000e+03    5.4687500000e-02   -1.4542808033e+02    9.0285819788e-01    9.8981324278e-01
        41   -1.4507263308e+02    2.2551062095e+00    4.0950764451e+03    4.1030000000e+03    3.8085937500e-02   -1.4519625463e+02    9.0443318639e-01    9.9220082866e-01
        42   -1.4507494017e+02    2.2303008542e+00    4.0971621892e+03    4.1050000000e+03    3.1250000000e-02   -1.4518237584e+02    9.0030738580e-01    9.9269183922e-01
        43   -1.4509713513e+02    2.1629324936e+00    4.0974897644e+03    4.1010000000e+03    2.8320312500e-02   -1.4513593811e+02    9.0201331017e-01    9.9487929773e-01
        44   -1.4509175220e+02    1.7960456977e+00    4.0978514842e+03    4.1180000000e+03    3.5156250000e-02   -1.4536497117e+02    9.0466118032e-01    9.9004371054e-01
        45   -1.4508805804e+02    2.1737966086e+00    4.0958120299e+03    4.0960000000e+03    3.8085937500e-02   -1.4509175220e+02    9.0299515142e-01    9.9340820312e-01
        46   -1.4505835171e+02    2.3386306518e+00    4.0949859806e+03    4.1010000000e+03    3.0273437500e-02   -1.4514905597e+02    9.0327194552e-01    9.9439161180e-01
        47   -1.4508193156e+02    2.1493304553e+00    4.0980368195e+03    4.1100000000e+03    3.1250000000e-02   -1.4522895875e+02    9.0528824883e-01    9.9148418491e-01
        48   -1.4509527809e+02    2.6250588343e+00    4.0967707757e+03    4.1010000000e+03    3.2226562500e-02   -1.4514292950e+02    9.0340147888e-01    9.9390392587e-01
