Timestep DMC STD
0.02 -169.3130818 0.0008339285339
0.01 -169.3023606 0.0007541100309
0.005 -169.2961034 0.0005339250878
0.0025 -169.2910579 0.0006145737559
0.001 -169.2876383 0.0006304077879
