# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.0389530515e+02    4.0663148952e+00    4.1050000000e+03    4.1080000000e+03    0.0000000000e+00   -1.0387280725e+02    9.8657877077e-01    9.9221032132e-01
         1   -1.0388216722e+02    5.1184900417e+00    4.0986741877e+03    4.1080000000e+03    0.0000000000e+00   -1.0433427618e+02    9.8769848957e-01    9.9148003895e-01
         2   -1.0386528021e+02    5.7385995863e+00    4.0958480082e+03    4.1070000000e+03    1.2109375000e-01   -1.0441855667e+02    9.8810969766e-01    9.9683467251e-01
         3   -1.0389667720e+02    4.2232340809e+00    4.0964085867e+03    4.1010000000e+03    5.0781250000e-02   -1.0410927195e+02    9.8694840342e-01    9.9658619849e-01
         4   -1.0385741143e+02    4.9187957920e+00    4.0955667630e+03    4.0950000000e+03    4.6875000000e-02   -1.0384784312e+02    9.8735411222e-01    9.9731379731e-01
         5   -1.0387029935e+02    5.0820186556e+00    4.0959519777e+03    4.0910000000e+03    4.2968750000e-02   -1.0361312167e+02    9.8771946910e-01    9.9657785383e-01
         6   -1.0388190840e+02    5.1935041551e+00    4.0961162797e+03    4.0950000000e+03    7.0312500000e-02   -1.0382146526e+02    9.8728406338e-01    9.9706959707e-01
         7   -1.0383087786e+02    4.9505398645e+00    4.0954349983e+03    4.0930000000e+03    4.2968750000e-02   -1.0373537035e+02    9.8576968287e-01    9.9731248473e-01
         8   -1.0387202887e+02    4.1780959353e+00    4.0962688857e+03    4.0900000000e+03    4.2968750000e-02   -1.0353769432e+02    9.8729429890e-01    9.9731051345e-01
         9   -1.0386411162e+02    4.6523488833e+00    4.0958241636e+03    4.0890000000e+03    4.2968750000e-02   -1.0352993960e+02    9.8726453262e-01    9.9706529714e-01
        10   -1.0390400612e+02    4.6147785097e+00    4.0963120190e+03    4.0910000000e+03    5.4687500000e-02   -1.0361982186e+02    9.8631950972e-01    9.9682229284e-01
        11   -1.0387976887e+02    4.4031663322e+00    4.0915608720e+03    4.0910000000e+03    5.0781250000e-02   -1.0386289017e+02    9.8714760066e-01    9.9780004889e-01
        12   -1.0385884906e+02    5.1342581992e+00    4.0896624611e+03    4.0900000000e+03    3.5156250000e-02   -1.0388259296e+02    9.8781818623e-01    9.9731051345e-01
        13   -1.0386180515e+02    5.0227835682e+00    4.0945235350e+03    4.0950000000e+03    5.8593750000e-02   -1.0388238470e+02    9.8703443808e-01    9.9731379731e-01
        14   -1.0389202129e+02    4.6312740917e+00    4.0970240548e+03    4.0970000000e+03    5.0781250000e-02   -1.0387692803e+02    9.8718787416e-01    9.9658286551e-01
        15   -1.0387983349e+02    4.6777639374e+00    4.0984286615e+03    4.0980000000e+03    5.8593750000e-02   -1.0387419633e+02    9.8609587579e-01    9.9707174231e-01
        16   -1.0391604003e+02    5.0714054560e+00    4.0974247552e+03    4.0970000000e+03    4.6875000000e-02   -1.0387700446e+02    9.8660096574e-01    9.9755918965e-01
        17   -1.0391908999e+02    4.5236659109e+00    4.0998906735e+03    4.0990000000e+03    4.2968750000e-02   -1.0387793153e+02    9.8781713385e-01    9.9658453281e-01
        18   -1.0384605604e+02    8.2682213268e+00    4.0929779793e+03    4.0930000000e+03    5.4687500000e-02   -1.0388132176e+02    9.8645158925e-01    9.9657952602e-01
        19   -1.0387218122e+02    4.4376935327e+00    4.0984313222e+03    4.0990000000e+03    7.8125000000e-02   -1.0388690167e+02    9.8774289651e-01    9.9756038058e-01
        20   -1.0388653953e+02    4.7094050833e+00    4.1018880735e+03    4.1020000000e+03    4.6875000000e-02   -1.0388362194e+02    9.8817119374e-01    9.9634324720e-01
        21   -1.0385805292e+02    4.8022590102e+00    4.0988135296e+03    4.0990000000e+03    5.0781250000e-02   -1.0388198333e+02    9.8720800987e-01    9.9658453281e-01
