Timestep DMC STD
0.02 -196.3431789 0.001160797918
0.01 -196.3287262 0.0007876779267
0.005 -196.3221199 0.0007885433922
0.0025 -196.3174302 0.0008861783855
0.001 -196.3148529 0.0007990923073
