Type Energy STD Sigma
total_energy0          -9.75434275  0.0001194915997     0.2912398211  
kinetic0               7.037809272   0.002943762593      5.068121889  
potential0            -17.65910128   0.002965998174      5.228808357  
nonlocal0             0.8669492559   0.001220415124      3.678536165  
weight0               0.9988452996  8.484321027e-05     0.2953409034  
