Timestep DMC STD
0.02 -9.75434275 0.0001194915997
0.01 -9.754144781 0.0001105681412
0.005 -9.754497381 0.0001110277706
0.0025 -9.754012009 0.0001036440267
0.001 -9.754031127 0.0001067380604
