Timestep DMC STD
0.02 -58.05352811 0.0005740637295
0.01 -58.04812646 0.0006184454914
0.005 -58.04689107 0.0005176093641
0.0025 -58.04630805 0.0005122530852
0.001 -58.0458065 0.0004737607144
