Timestep DMC STD
0.02 -5.404870319 0.0001091719451
0.01 -5.404708948 0.0001029505793
0.005 -5.404375125 0.0001117837128
0.0025 -5.404367274 0.0001098830018
0.001 -5.404211585 0.0001100210405
