#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.8019131905e+01    3.3710017392e+03   -8.4267435615e+01    2.6248303710e+01    3.9001092000e+01   -1.3256450494e+02    9.2959773250e+00    4.0960000000e+03    5.8325623993e+00    5.6008775499e-01
         1   -5.8097344912e+01    3.3769121794e+03   -8.4307562690e+01    2.6210217777e+01    3.8867164164e+01   -1.3255108170e+02    9.3763548486e+00    4.0960000000e+03    5.9448344057e+00    5.6027967665e-01
         2   -5.8057570528e+01    3.3723977098e+03   -8.4485611111e+01    2.6428040583e+01    3.9064251673e+01   -1.3313640972e+02    9.5865469407e+00    4.0960000000e+03    5.9391338488e+00    5.5973646376e-01
         3   -5.8066556816e+01    3.3736449649e+03   -8.4187313022e+01    2.6120756206e+01    3.8889101644e+01   -1.3259056590e+02    9.5141512376e+00    4.0960000000e+03    5.9368323921e+00    5.6013454861e-01
         4   -5.8054533628e+01    3.3724517473e+03   -8.4221913279e+01    2.6167379651e+01    3.8882785516e+01   -1.3258616814e+02    9.4814693464e+00    4.0960000000e+03    5.9372500708e+00    5.6046278212e-01
         5   -5.8019897327e+01    3.3682757582e+03   -8.4269057113e+01    2.6249159786e+01    3.8879964107e+01   -1.3219908065e+02    9.0500594311e+00    4.0960000000e+03    5.9339774975e+00    5.6048380534e-01
         6   -5.8068897910e+01    3.3739313253e+03   -8.4701731923e+01    2.6632834013e+01    3.8977629942e+01   -1.3307503685e+02    9.3956749884e+00    4.0960000000e+03    5.9366489731e+00    5.6091172960e-01
         7   -5.8040188041e+01    3.3709907281e+03   -8.4430154568e+01    2.6389966526e+01    3.9055926291e+01   -1.3295507658e+02    9.4689957223e+00    4.0960000000e+03    5.9341723135e+00    5.6009792752e-01
         8   -5.8057409250e+01    3.3737929214e+03   -8.4731811254e+01    2.6674402004e+01    3.9037937502e+01   -1.3320425899e+02    9.4345102384e+00    4.0960000000e+03    5.9380038573e+00    5.6034749349e-01
         9   -5.8044107957e+01    3.3712328858e+03   -8.4379350192e+01    2.6335242235e+01    3.9058734972e+01   -1.3248335926e+02    9.0452740939e+00    4.0960000000e+03    5.9389206396e+00    5.6039157444e-01
