Timestep DMC STD
0.02 -196.3441697 0.00081019555
0.01 -196.3291051 0.0006768735886
0.005 -196.3217482 0.0008105474368
0.0025 -196.3198263 0.0008646976119
0.001 -196.3188402 0.0007481301119
