Timestep,DMC,STD
0.02,-2.610042476,0.000261004969
0.01,-2.609710532,0.0002796503393
0.005,-2.610428858,0.00026061891
0.0025,-2.610808932,0.0002326227654
0.0,-2.6106745625493666,0.00035113578225344554
