Timestep DMC STD
0.02 -103.8390255 0.0006971195104
0.01 -103.8335775 0.0006206020362
0.005 -103.8301126 0.0006716952694
0.0025 -103.8287356 0.00067650309
0.001 -103.8257243 0.0006087070996
