Timestep DMC STD
0.02 -5.404467796 0.0001195085935
0.01 -5.404078544 0.0001153401232
0.005 -5.403976897 0.0001034222171
0.0025 -5.404069136 0.0001243099832
0.001 -5.404089596 0.0001078376479
