Timestep DMC STD
0.02 -46.52315753 0.0004679575903
0.01 -46.52213657 0.0004479182506
0.005 -46.52048395 0.0004746232913
0.0025 -46.52021168 0.0004290722193
0.001 -46.51971281 0.0004334949549
