# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.6506326036e+01    6.2291424036e-01    4.1010000000e+03    4.0960000000e+03    0.0000000000e+00   -4.6465863303e+01    9.7442024141e-01    9.9487304688e-01
         1   -4.6503802191e+01    5.9800365206e-01    4.0913331347e+03    4.0960000000e+03    0.0000000000e+00   -4.6567323969e+01    9.7355155675e-01    9.9218750000e-01
         2   -4.6513543852e+01    7.2439699920e-01    4.0964725555e+03    4.0970000000e+03    2.8320312500e-02   -4.6516007733e+01    9.7243861133e-01    9.9511837930e-01
         3   -4.6514842250e+01    5.6922688011e-01    4.0958218886e+03    4.0910000000e+03    1.8554687500e-02   -4.6452471412e+01    9.7274000179e-01    9.9560009778e-01
         4   -4.6522531961e+01    6.7810821493e-01    4.0961187684e+03    4.0900000000e+03    1.7578125000e-02   -4.6441546366e+01    9.7339316850e-01    9.9608801956e-01
         5   -4.6527585747e+01    7.7978005258e-01    4.0958527828e+03    4.0880000000e+03    1.5625000000e-02   -4.6424780219e+01    9.7287219187e-01    9.9608610568e-01
         6   -4.6511339991e+01    6.6342520952e-01    4.0950677773e+03    4.0890000000e+03    1.6601562500e-02   -4.6442063429e+01    9.7325789723e-01    9.9584250428e-01
         7   -4.6502333495e+01    9.8699830650e-01    4.0952100077e+03    4.0840000000e+03    1.6601562500e-02   -4.6364640619e+01    9.7098322649e-01    9.9608227228e-01
         8   -4.6498620639e+01    5.8609799072e-01    4.0964278674e+03    4.0960000000e+03    2.7343750000e-02   -4.6502333495e+01    9.7447241023e-01    9.9536132812e-01
         9   -4.6487190287e+01    5.8041106582e-01    4.0954478705e+03    4.0920000000e+03    1.8554687500e-02   -4.6449768656e+01    9.7713128893e-01    9.9633431085e-01
        10   -4.6513908201e+01    6.9442634268e-01    4.0970637758e+03    4.0950000000e+03    1.7578125000e-02   -4.6474981765e+01    9.7109250787e-01    9.9633699634e-01
        11   -4.6499177762e+01    7.2257211995e-01    4.0950882130e+03    4.0920000000e+03    1.4648437500e-02   -4.6465056219e+01    9.7334569067e-01    9.9633431085e-01
        12   -4.6508863727e+01    6.6419876042e-01    4.0962722077e+03    4.0930000000e+03    1.4648437500e-02   -4.6462543251e+01    9.7203256028e-01    9.9633520645e-01
        13   -4.6513246082e+01    6.2922861441e-01    4.0960441029e+03    4.0940000000e+03    1.5625000000e-02   -4.6484443702e+01    9.7323987784e-01    9.9682462140e-01
        14   -4.6502871720e+01    5.2074655672e-01    4.0955605568e+03    4.0950000000e+03    1.3671875000e-02   -4.6501037561e+01    9.7134499101e-01    9.9584859585e-01
        15   -4.6509886100e+01    6.8061059520e-01    4.0962300493e+03    4.0950000000e+03    1.5625000000e-02   -4.6490663198e+01    9.7233163361e-01    9.9536019536e-01
        16   -4.6502680519e+01    7.6066375924e-01    4.0959856456e+03    4.1000000000e+03    2.3437500000e-02   -4.6558690399e+01    9.7308144349e-01    9.9439024390e-01
        17   -4.6504565860e+01    6.2453074646e-01    4.0959786510e+03    4.0900000000e+03    2.0507812500e-02   -4.6429384635e+01    9.7042712273e-01    9.9731051345e-01
        18   -4.6499413860e+01    6.5405988234e-01    4.0958030382e+03    4.0990000000e+03    1.9531250000e-02   -4.6541173549e+01    9.7245914500e-01    9.9463283728e-01
        19   -4.6502279743e+01    5.7967947921e-01    4.0960172663e+03    4.0920000000e+03    2.1484375000e-02   -4.6450561878e+01    9.7108307850e-01    9.9731182796e-01
        20   -4.6516042812e+01    6.4117200139e-01    4.0967200967e+03    4.1040000000e+03    2.1484375000e-02   -4.6599840749e+01    9.7373387446e-01    9.9585769981e-01
        21   -4.6485407094e+01    7.5508930012e-01    4.0946084416e+03    4.0970000000e+03    1.6601562500e-02   -4.6528248354e+01    9.7317272311e-01    9.9511837930e-01
        22   -4.6510286807e+01    6.2737238288e-01    4.0967518697e+03    4.0890000000e+03    1.9531250000e-02   -4.6399884776e+01    9.7182029290e-01    9.9730985571e-01
        23   -4.6513758357e+01    6.2556430582e-01    4.0962198795e+03    4.1010000000e+03    2.2460937500e-02   -4.6571284741e+01    9.7162743637e-01    9.9561082663e-01
        24   -4.6523720856e+01    7.6562171478e-01    4.0965627022e+03    4.1000000000e+03    1.7578125000e-02   -4.6562562656e+01    9.7128595720e-01    9.9414634146e-01
        25   -4.6547097892e+01    8.1403601195e-01    4.0966371925e+03    4.0870000000e+03    2.2460937500e-02   -4.6413736698e+01    9.7137966356e-01    9.9657450453e-01
        26   -4.6495947236e+01    1.0753136490e+00    4.0936525817e+03    4.0920000000e+03    1.8554687500e-02   -4.6498245909e+01    9.7090727082e-01    9.9682306940e-01
        27   -4.6523640636e+01    6.3641465567e-01    4.0971324015e+03    4.1000000000e+03    1.9531250000e-02   -4.6544751535e+01    9.7177681869e-01    9.9365853659e-01
        28   -4.6519395201e+01    7.0334630230e-01    4.0955625632e+03    4.0850000000e+03    2.5390625000e-02   -4.6389182665e+01    9.7388508337e-01    9.9828641371e-01
        29   -4.6522439978e+01    6.2866352299e-01    4.0961867010e+03    4.1000000000e+03    2.1484375000e-02   -4.6568199499e+01    9.7206430257e-01    9.9536585366e-01
        30   -4.6520447958e+01    5.7903786129e-01    4.0958138905e+03    4.0940000000e+03    1.8554687500e-02   -4.6498019953e+01    9.7030008596e-01    9.9682462140e-01
