Timestep DMC STD
0.02 -196.3417444 0.0007493000999
0.01 -196.3297089 0.001047049991
0.005 -196.3241161 0.0007395546526
0.0025 -196.3189013 0.0007523119855
0.001 -196.3165105 0.0007091504609
