Timestep DMC STD
0.02 -226.3046832 0.0008883532843
0.01 -226.2894025 0.0008084899883
0.005 -226.2847534 0.0006718895121
0.0025 -226.2797803 0.0007968824704
0.001 -226.2773816 0.0007721850921
