#  Lmax = 2 nonlocal L channels2
#  Units = bohr hartree 
#  r  -r*V/zeff   Vnl ... 
2.210000000000e-03       2.096047137419e-02       2.475415453474e+02       1.595197420840e+02
1.921000000000e-02       1.811131229177e-01       2.461202718991e+02       1.585905993653e+02
3.621000000000e-02       3.362853061328e-01       2.424818238191e+02       1.562125784771e+02
5.321000000000e-02       4.825893494349e-01       2.367283868377e+02       1.524539561606e+02
7.021000000000e-02       6.168125347852e-01       2.290190778792e+02       1.474209595628e+02
8.721000000000e-02       7.365240115215e-01       2.195626161976e+02       1.412527519226e+02
1.042100000000e-01       8.401264642346e-01       2.086078333779e+02       1.341149552025e+02
1.212100000000e-01       9.268526019827e-01       1.964325779489e+02       1.261920986042e+02
1.382100000000e-01       9.967121824954e-01       1.833319152931e+02       1.176796132753e+02
1.552100000000e-01       1.050397568675e+00       1.696061634279e+02       1.087757526176e+02
1.722100000000e-01       1.089159071598e+00       1.555495075464e+02       9.967394795158e+01
1.892100000000e-01       1.114662441276e+00       1.414398031649e+02       9.055601433459e+01
2.062100000000e-01       1.128840489962e+00       1.275299613160e+02       8.158647276593e+01
2.232100000000e-01       1.133750343444e+00       1.140413241722e+02       7.290825516061e+01
2.402100000000e-01       1.131445364850e+00       1.011591401599e+02       6.463985635183e+01
2.572100000000e-01       1.123868609373e+00       8.903018286105e+01       5.687394774059e+01
2.742100000000e-01       1.112771718361e+00       7.776238466110e+01       4.967734921215e+01
2.912100000000e-01       1.099660723428e+00       6.742625419321e+01       4.309218866188e+01
3.082100000000e-01       1.085767546322e+00       5.805775635983e+01       3.713801737743e+01
3.252100000000e-01       1.072044449358e+00       4.966229856931e+01       3.181463070848e+01
3.422100000000e-01       1.059177206107e+00       4.221944256737e+01       2.710532996079e+01
3.592100000000e-01       1.047612075663e+00       3.568796731297e+01       2.298037051729e+01
3.762100000000e-01       1.037591802108e+00       3.001097480208e+01       1.940038959648e+01
3.932100000000e-01       1.029195848210e+00       2.512074286331e+01       1.631961968065e+01
4.102100000000e-01       1.022381089224e+00       2.094313301036e+01       1.368876573392e+01
4.272100000000e-01       1.017019863673e+00       1.740140354917e+01       1.145745502447e+01
4.442100000000e-01       1.012933279762e+00       1.441934685998e+01       9.576215528420e+00
4.612100000000e-01       1.009918618023e+00       1.192373764354e+01       7.997983533109e+00
4.782100000000e-01       1.007770385749e+00       9.846107455102e+00       6.679160472209e+00
4.952100000000e-01       1.006295255946e+00       8.123911590911e+00       5.580270421901e+00
5.122100000000e-01       1.005321530287e+00       6.701167762450e+00       4.666277471600e+00
5.292100000000e-01       1.004704051217e+00       5.528661618146e+00       3.906630515522e+00
5.462100000000e-01       1.004325564285e+00       4.563816627003e+00       3.275102495258e+00
5.632100000000e-01       1.004095560066e+00       3.770320987849e+00       2.749486616437e+00
5.802100000000e-01       1.003947484127e+00       3.117594519662e+00       2.311203860428e+00
5.972100000000e-01       1.003835078864e+00       2.580165935635e+00       1.944866957215e+00
6.142100000000e-01       1.003728446128e+00       2.137017523449e+00       1.637836326497e+00
6.312100000000e-01       1.003610234303e+00       1.770938436470e+00       1.379792722484e+00
6.482100000000e-01       1.003472226189e+00       1.467917663966e+00       1.162344456527e+00
6.652100000000e-01       1.003312457275e+00       1.216594114507e+00       9.786782664461e-01
6.822100000000e-01       1.003132912174e+00       1.007773795586e+00       8.232582038282e-01
6.992100000000e-01       1.002937776984e+00       8.340169401582e-01       6.915725429242e-01
7.162100000000e-01       1.002732183638e+00       6.892921499984e-01       5.799253799345e-01
7.332100000000e-01       1.002521365349e+00       5.686927985037e-01       4.852686339611e-01
7.502100000000e-01       1.002310134956e+00       4.682078994195e-01       4.050686284816e-01
7.672100000000e-01       1.002102604258e+00       3.845396853366e-01       3.372016722420e-01
7.842100000000e-01       1.001902072450e+00       3.149600414717e-01       2.798732372870e-01
8.012100000000e-01       1.001711026023e+00       2.571982438121e-01       2.315557477749e-01
8.182100000000e-01       1.001531204727e+00       2.093537537523e-01       1.909409069354e-01
8.352100000000e-01       1.001363701701e+00       1.698283924249e-01       1.569030031924e-01
8.522100000000e-01       1.001209075439e+00       1.372734404213e-01       1.284704475231e-01
8.692100000000e-01       1.001067459541e+00       1.105480770536e-01       1.048033910751e-01
8.862100000000e-01       1.000938662632e+00       8.868627912794e-02       8.517574535575e-02
9.032100000000e-01       1.000822254417e+00       7.087013772132e-02       6.896044840573e-02
9.202100000000e-01       1.000717637180e+00       5.640794695466e-02       5.561707691474e-02
9.372100000000e-01       1.000624103308e+00       4.471593544134e-02       4.468121301279e-02
9.542100000000e-01       1.000540880396e+00       3.530282379493e-02       3.575516166745e-02
9.712100000000e-01       1.000467165848e+00       2.775657979796e-02       2.849971660063e-02
9.882100000000e-01       1.000402152817e+00       2.173299535467e-02       2.262682055868e-02
1.005210000000e+00       1.000345049226e+00       1.694575283589e-02       1.789297681733e-02
1.022210000000e+00       1.000295091332e+00       1.315777447553e-02       1.409333825337e-02
1.039210000000e+00       1.000251553066e+00       1.017369599123e-02       1.105642051299e-02
1.056210000000e+00       1.000213752094e+00       7.833314044886e-03       8.639378271122e-03
1.073210000000e+00       1.000181053409e+00       6.005920737320e-03       6.723821469987e-03
1.090210000000e+00       1.000152871014e+00       4.585414091812e-03       5.212121175169e-03
1.107210000000e+00       1.000128668185e+00       3.486105982377e-03       4.024172866661e-03
1.124210000000e+00       1.000107956670e+00       2.639152167036e-03       3.094582242034e-03
1.141210000000e+00       1.000090295090e+00       1.989523475784e-03       2.370228684458e-03
