# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -8.6577793548e+01    1.1023558482e+00    4.0940000000e+03    4.0960000000e+03    0.0000000000e+00   -8.6590082759e+01    9.4080700019e-01    9.9267578125e-01
         1   -8.6565543086e+01    1.0272517324e+00    4.0975590461e+03    4.0960000000e+03    0.0000000000e+00   -8.6553373523e+01    9.4004103913e-01    9.8999023438e-01
         2   -8.6567246075e+01    1.0525400691e+00    4.0961582821e+03    4.0990000000e+03    4.2968750000e-02   -8.6602150775e+01    9.4069852068e-01    9.9390095145e-01
         3   -8.6603208431e+01    1.1445036755e+00    4.0971716948e+03    4.0930000000e+03    2.4414062500e-02   -8.6530611564e+01    9.4288312578e-01    9.9486928903e-01
         4   -8.6583764383e+01    1.2726415322e+00    4.0953668718e+03    4.0940000000e+03    2.0507812500e-02   -8.6578788406e+01    9.3939084124e-01    9.9242794333e-01
         5   -8.6634147848e+01    1.3798768787e+00    4.0974194030e+03    4.0860000000e+03    3.0273437500e-02   -8.6461544816e+01    9.4033623011e-01    9.9461576114e-01
         6   -8.6632718282e+01    1.8588388661e+00    4.0958400362e+03    4.0930000000e+03    2.7343750000e-02   -8.6597513337e+01    9.3986920298e-01    9.9657952602e-01
         7   -8.6617380125e+01    1.2251121327e+00    4.0956562916e+03    4.1050000000e+03    2.5390625000e-02   -8.6742461040e+01    9.4138442907e-01    9.9317904994e-01
         8   -8.6594787252e+01    1.2079224103e+00    4.0951877978e+03    4.0960000000e+03    2.7343750000e-02   -8.6617380125e+01    9.4212253051e-01    9.9487304688e-01
         9   -8.6605614360e+01    1.4041802110e+00    4.0966895120e+03    4.1030000000e+03    2.5390625000e-02   -8.6680163538e+01    9.4212011286e-01    9.9610041433e-01
        10   -8.6580513216e+01    1.3437637845e+00    4.0951138164e+03    4.1010000000e+03    1.5625000000e-02   -8.6666612294e+01    9.4125968091e-01    9.9439161180e-01
        11   -8.6601554278e+01    1.2254264324e+00    4.0971758023e+03    4.1000000000e+03    2.1484375000e-02   -8.6629317515e+01    9.3931194583e-01    9.9487804878e-01
        12   -8.6596091803e+01    1.2473742741e+00    4.0961488720e+03    4.1020000000e+03    2.0507812500e-02   -8.6674742874e+01    9.3897807625e-01    9.9414919551e-01
        13   -8.6584852440e+01    1.1579938033e+00    4.0960957705e+03    4.1020000000e+03    2.2460937500e-02   -8.6669280398e+01    9.4226613497e-01    9.9390541199e-01
        14   -8.6577357976e+01    1.1918011459e+00    4.0961137230e+03    4.1020000000e+03    2.4414062500e-02   -8.6658041035e+01    9.3951213588e-01    9.9561189664e-01
        15   -8.6596220875e+01    1.4764813844e+00    4.0974674881e+03    4.1110000000e+03    2.6367187500e-02   -8.6760128985e+01    9.4136947420e-01    9.9343225493e-01
        16   -8.6605162100e+01    1.4803866337e+00    4.0964422682e+03    4.0990000000e+03    2.5390625000e-02   -8.6632828564e+01    9.3975807502e-01    9.9463283728e-01
        17   -8.6603912829e+01    1.2203178488e+00    4.0961412051e+03    4.1000000000e+03    2.1484375000e-02   -8.6653966398e+01    9.3906279235e-01    9.9341463415e-01
        18   -8.6591426648e+01    1.1374262047e+00    4.0955635936e+03    4.0950000000e+03    2.4414062500e-02   -8.6591704307e+01    9.3885566693e-01    9.9218559219e-01
        19   -8.6611132240e+01    1.2722808148e+00    4.0961551740e+03    4.0870000000e+03    3.1250000000e-02   -8.6481442491e+01    9.4289680337e-01    9.9510643504e-01
