Timestep DMC STD
0.02 -123.3294426 0.0008406678282
0.01 -123.3195948 0.0007129202117
0.005 -123.3139611 0.000697113089
0.0025 -123.3108514 0.0007905579452
0.001 -123.309869 0.0006703608132
