Timestep DMC STD
0.02 -6.456093769 8.977366238e-05
0.01 -6.456142767 0.0001014218197
0.005 -6.456102273 8.497385035e-05
0.0025 -6.456324186 8.768095214e-05
0.001 -6.456209043 0.0001040558034
