Timestep DMC STD
0.02 -10.09054288 0.0001213683559
0.01 -10.09056585 0.0001132691911
0.005 -10.09057914 0.000119980468
0.0025 -10.09067415 0.0001217119959
0.001 -10.09068273 0.0001264992357
