Timestep DMC STD
0.02 -2.605313318 9.122662837e-05
0.01 -2.605184594 0.0001008871283
0.005 -2.604776271 0.0001075910035
0.0025 -2.604900221 8.76783627e-05
0.001 -2.604852454 0.0001010215487
