Timestep DMC STD
0.02 -226.3068832 0.0007435753078
0.01 -226.2890171 0.0006753559151
0.005 -226.2830277 0.0007130090901
0.0025 -226.2789105 0.0007152656647
0.001 -226.2762185 0.0007482111081
