Timestep DMC STD
0.02 -15.87084737 0.0001452400346
0.01 -15.86959578 0.0001410771676
0.005 -15.86950744 0.0001287070948
0.0025 -15.86946458 0.0001325536544
0.001 -15.86904048 0.0001623950493
