Timestep DMC STD
0.02 -71.38302425 0.0006977993646
0.01 -71.37807605 0.0005763125618
0.005 -71.37422013 0.000706069069
0.0025 -71.37480732 0.0004764501802
0.001 -71.37274802 0.0006075857984
