# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.2334665845e+02    5.2141400971e+00    4.0810000000e+03    4.0960000000e+03    0.0000000000e+00   -1.2349369707e+02    9.1553392740e-01    9.8437500000e-01
         1   -1.2337465422e+02    5.5344690805e+00    4.1136876588e+03    4.0960000000e+03    0.0000000000e+00   -1.2316321689e+02    9.1765052835e-01    9.8022460938e-01
         2   -1.2345070324e+02    5.2907517216e+00    4.1012261417e+03    4.1270000000e+03    1.7578125000e-01   -1.2375164737e+02    9.1649460517e-01    9.8933850254e-01
         3   -1.2336799926e+02    7.0606313163e+00    4.0946842126e+03    4.1210000000e+03    8.5937500000e-02   -1.2375495147e+02    9.1930157569e-01    9.8835234166e-01
         4   -1.2337705493e+02    5.3661334340e+00    4.0976827658e+03    4.1010000000e+03    7.8125000000e-02   -1.2342899719e+02    9.2037343686e-01    9.8683247988e-01
         5   -1.2338650498e+02    5.1837656343e+00    4.0950429707e+03    4.0840000000e+03    9.1796875000e-02   -1.2323035556e+02    9.1783742976e-01    9.9045053869e-01
         6   -1.2341177895e+02    5.5878400115e+00    4.0965923466e+03    4.0890000000e+03    8.5937500000e-02   -1.2330098267e+02    9.1529504547e-01    9.9217412570e-01
         7   -1.2332773071e+02    5.5821907884e+00    4.0925277282e+03    4.0980000000e+03    8.0078125000e-02   -1.2343618706e+02    9.1662482393e-01    9.9023914104e-01
         8   -1.2342014741e+02    5.6908364005e+00    4.0994865822e+03    4.0980000000e+03    7.6171875000e-02   -1.2335213881e+02    9.1744067175e-01    9.9170326989e-01
         9   -1.2335565192e+02    6.7134715173e+00    4.0933352153e+03    4.1070000000e+03    8.2031250000e-02   -1.2355424477e+02    9.1764972572e-01    9.8514730947e-01
        10   -1.2339993885e+02    6.7585769802e+00    4.0963752533e+03    4.0840000000e+03    1.0742187500e-01   -1.2320895254e+02    9.1981888409e-01    9.8971596474e-01
        11   -1.2339925797e+02    4.5307573253e+00    4.0962121221e+03    4.0930000000e+03    9.1796875000e-02   -1.2336330434e+02    9.1589140842e-01    9.9120449548e-01
        12   -1.2336782536e+02    6.0380543876e+00    4.0946712900e+03    4.1020000000e+03    8.2031250000e-02   -1.2347244657e+02    9.1324888547e-01    9.8927352511e-01
        13   -1.2340659547e+02    5.3219252747e+00    4.0977875555e+03    4.0970000000e+03    8.0078125000e-02   -1.2338003091e+02    9.1654499752e-01    9.9389797413e-01
        14   -1.2338822640e+02    6.5503251557e+00    4.0968195887e+03    4.1200000000e+03    8.9843750000e-02   -1.2369870925e+02    9.1799192839e-01    9.8737864078e-01
        15   -1.2336759895e+02    5.3375945573e+00    4.0960183337e+03    4.1030000000e+03    9.1796875000e-02   -1.2347360268e+02    9.1788834626e-01    9.8781379478e-01
        16   -1.2337418344e+02    7.3265464405e+00    4.0947240336e+03    4.0870000000e+03    9.3750000000e-02   -1.2325761480e+02    9.1633624402e-01    9.9070222657e-01
        17   -1.2341590438e+02    5.2187974309e+00    4.0976223515e+03    4.1040000000e+03    9.3750000000e-02   -1.2347174445e+02    9.1892135585e-01    9.8659844055e-01
        18   -1.2334245298e+02    5.9738163489e+00    4.0922446102e+03    4.0940000000e+03    9.5703125000e-02   -1.2339148435e+02    9.1643410647e-01    9.8900830484e-01
        19   -1.2334776771e+02    5.5538963078e+00    4.0969432075e+03    4.1030000000e+03    1.0351562500e-01   -1.2342782926e+02    9.1894312432e-01    9.8732634658e-01
        20   -1.2332795741e+02    5.9608920890e+00    4.0945886284e+03    4.0940000000e+03    8.7890625000e-02   -1.2332334768e+02    9.1945504426e-01    9.8900830484e-01
        21   -1.2341551173e+02    4.9190503672e+00    4.0994502749e+03    4.0920000000e+03    8.5937500000e-02   -1.2327910542e+02    9.1750202043e-01    9.9095796676e-01
        22   -1.2342736132e+02    5.7946600389e+00    4.0972720308e+03    4.1070000000e+03    9.5703125000e-02   -1.2354960910e+02    9.1789213451e-01    9.8709520331e-01
        23   -1.2337278586e+02    5.7261879010e+00    4.0931395866e+03    4.0900000000e+03    9.1796875000e-02   -1.2335406543e+02    9.1604486990e-01    9.8924205379e-01
        24   -1.2331810440e+02    7.3143649724e+00    4.0936000026e+03    4.1000000000e+03    9.3750000000e-02   -1.2342159016e+02    9.1541752395e-01    9.9000000000e-01
        25   -1.2336806131e+02    5.7395933839e+00    4.0992305449e+03    4.1000000000e+03    7.4218750000e-02   -1.2336690870e+02    9.1725096376e-01    9.8902439024e-01
        26   -1.2332920090e+02    5.5994879233e+00    4.0953363048e+03    4.1070000000e+03    9.9609375000e-02   -1.2350215867e+02    9.1573908920e-01    9.9001704407e-01
        27   -1.2336922621e+02    4.7388147248e+00    4.0986224381e+03    4.1070000000e+03    7.8125000000e-02   -1.2346329826e+02    9.1573470474e-01    9.8709520331e-01
