#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.2334844035e+02    1.5220708396e+04   -1.9615937370e+02    7.2810933347e+01    9.1990596340e+01   -3.0412450104e+02    1.5974531007e+01    8.2009000000e+04    1.6868495284e+02    9.9083214262e-01
         1   -1.2335980375e+02    1.5224268511e+04   -1.9598302932e+02    7.2623225571e+01    9.1921813463e+01   -3.0369945730e+02    1.5794614518e+01    8.2121000000e+04    1.9298101547e+02    9.9089832378e-01
         2   -1.2336120441e+02    1.5224469013e+04   -1.9617614582e+02    7.2814941411e+01    9.2013530854e+01   -3.0430925303e+02    1.6119576351e+01    8.2986000000e+04    2.2774084594e+02    9.9089646606e-01
         3   -1.2337489681e+02    1.5227527033e+04   -1.9625694997e+02    7.2882053160e+01    9.1998763981e+01   -3.0425300847e+02    1.5997294525e+01    8.3296000000e+04    2.3016465630e+02    9.9082082220e-01
         4   -1.2338034593e+02    1.5228677811e+04   -1.9595031024e+02    7.2569964310e+01    9.1787491297e+01   -3.0377638867e+02    1.6038587136e+01    8.2994000000e+04    2.3073049885e+02    9.9082500752e-01
         5   -1.2334649545e+02    1.5220969899e+04   -1.9586973033e+02    7.2523234879e+01    9.1895539268e+01   -3.0345759195e+02    1.5692322358e+01    8.2913000000e+04    2.2803709355e+02    9.9085874081e-01
         6   -1.2333851268e+02    1.5219124753e+04   -1.9587199207e+02    7.2533479396e+01    9.1918286458e+01   -3.0355244893e+02    1.5762170403e+01    8.2439000000e+04    2.2179718954e+02    9.9095532493e-01
         7   -1.2336361376e+02    1.5225063807e+04   -1.9581469126e+02    7.2451077495e+01    9.1892653228e+01   -3.0364281672e+02    1.5935472235e+01    8.2445000000e+04    2.2193496768e+02    9.9094874754e-01
         8   -1.2338555687e+02    1.5229967256e+04   -1.9603222460e+02    7.2646667728e+01    9.1904361275e+01   -3.0396686965e+02    1.6030283774e+01    8.2632000000e+04    2.2860016832e+02    9.9099098126e-01
         9   -1.2332372480e+02    1.5216044417e+04   -1.9590314328e+02    7.2579418483e+01    9.2004499487e+01   -3.0383686519e+02    1.5929222420e+01    8.3239000000e+04    2.3034557949e+02    9.9086868519e-01
        10   -1.2338167386e+02    1.5229704331e+04   -1.9617628086e+02    7.2794607001e+01    9.1876671137e+01   -3.0378468107e+02    1.5731729073e+01    8.3355000000e+04    2.2844163137e+02    9.9102331959e-01
        11   -1.2339342036e+02    1.5232168959e+04   -1.9615767129e+02    7.2764250935e+01    9.1911790210e+01   -3.0398972614e+02    1.5920264638e+01    8.3340000000e+04    2.2862311673e+02    9.9078615823e-01
