Timestep DMC STD
0.02 -226.3042531 0.0007983419049
0.01 -226.2893321 0.0008022162542
0.005 -226.283348 0.0006527148908
0.0025 -226.2795488 0.0005616357895
0.001 -226.2763029 0.000644480948
