# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2633039837e+02    3.6975805340e+00    4.0270000000e+03    4.0200000000e+03    0.0000000000e+00   -2.2628533797e+02    9.3262880632e-01    9.9228855721e-01
         1   -2.2632094432e+02    3.5847862690e+00    4.0852133704e+03    4.0200000000e+03    0.0000000000e+00   -2.2463147779e+02    9.3430727675e-01    9.9303482587e-01
         2   -2.2632549837e+02    3.6081637770e+00    4.0955004055e+03    4.0880000000e+03    8.3007812500e-02   -2.2612544083e+02    9.3433213856e-01    9.9584148728e-01
         3   -2.2631726242e+02    3.4099162608e+00    4.0959219855e+03    4.0960000000e+03    2.3437500000e-02   -2.2632549837e+02    9.3581816961e-01    9.9414062500e-01
         4   -2.2630551020e+02    3.2520672179e+00    4.0952923110e+03    4.0900000000e+03    2.2460937500e-02   -2.2617067065e+02    9.3306085656e-01    9.9608801956e-01
         5   -2.2635542080e+02    4.8382104059e+00    4.0965508853e+03    4.0970000000e+03    2.1484375000e-02   -2.2632992128e+02    9.3209019632e-01    9.9463021723e-01
         6   -2.2625924920e+02    3.7997810969e+00    4.0940296138e+03    4.1010000000e+03    2.4414062500e-02   -2.2647741667e+02    9.3459013897e-01    9.9390392587e-01
         7   -2.2627159259e+02    3.2337215673e+00    4.0957951541e+03    4.0910000000e+03    2.4414062500e-02   -2.2613710432e+02    9.3322980416e-01    9.9560009778e-01
         8   -2.2627023830e+02    3.2011863714e+00    4.0959951560e+03    4.0950000000e+03    2.1484375000e-02   -2.2624717555e+02    9.3301386094e-01    9.9365079365e-01
         9   -2.2632040913e+02    4.8261011400e+00    4.0961404615e+03    4.0880000000e+03    2.5390625000e-02   -2.2607473481e+02    9.3339299588e-01    9.9681996086e-01
        10   -2.2630545483e+02    3.6068344858e+00    4.0955181152e+03    4.0980000000e+03    2.2460937500e-02   -2.2636922534e+02    9.3476717852e-01    9.9341142020e-01
        11   -2.2632168715e+02    4.7379459863e+00    4.0956034987e+03    4.0900000000e+03    2.6367187500e-02   -2.2615886306e+02    9.3430373385e-01    9.9437652812e-01
        12   -2.2630632712e+02    3.3089423157e+00    4.0954084225e+03    4.0950000000e+03    2.6367187500e-02   -2.2629727010e+02    9.3298879769e-01    9.9584859585e-01
        13   -2.2630067062e+02    3.2628735483e+00    4.0961144897e+03    4.0990000000e+03    1.9531250000e-02   -2.2637954249e+02    9.3106179701e-01    9.9438887534e-01
        14   -2.2629390234e+02    3.2798815060e+00    4.0960742672e+03    4.0990000000e+03    2.1484375000e-02   -2.2637388600e+02    9.3228328318e-01    9.9365698951e-01
        15   -2.2625955420e+02    3.3453436181e+00    4.0955637496e+03    4.0960000000e+03    2.5390625000e-02   -2.2629390234e+02    9.3615796618e-01    9.9316406250e-01
