Timestep DMC STD
0.02 -46.52277574 0.0005331386935
0.01 -46.5200289 0.000484353113
0.005 -46.52141992 0.0004242899707
0.0025 -46.51990186 0.0004784839906
0.001 -46.51927812 0.0003997738727
