Type Energy STD Sigma
total_energy0         -2.604344149  9.625097267e-05     0.1843301698  
kinetic0               1.364188405   0.000743482946      1.350565791  
potential0            -4.394498597    0.00105619588       1.56937374  
nonlocal0             0.4259660432  0.0006970410622      1.546243456  
weight0               0.9987821186   6.99315258e-05     0.3112501704  
