#  Lmax = 3 nonlocal L channels3
#  Units = bohr hartree 
#  r  -r*V/zeff   Vnl ... 
2.210000000000e-03       2.799901378264e-03       9.050345689908e+01       6.639171377693e+01       3.187866457883e+01
1.921000000000e-02       2.431730186577e-02       9.034469073793e+01       6.628724490541e+01       3.184282020089e+01
3.621000000000e-02       4.574819358471e-02       8.993519461014e+01       6.601772246198e+01       3.175026899041e+01
5.321000000000e-02       6.704135325661e-02       8.927845346849e+01       6.558524986553e+01       3.160153458363e+01
7.021000000000e-02       8.817053190995e-02       8.838001204595e+01       6.499317500220e+01       3.139745127527e+01
8.721000000000e-02       1.091331810002e-01       8.724740892512e+01       6.424605443475e+01       3.113915890863e+01
1.042100000000e-01       1.299485328346e-01       8.589007235359e+01       6.334959488693e+01       3.082809229135e+01
1.212100000000e-01       1.506550927434e-01       8.431918624407e+01       6.231057764052e+01       3.046596721523e+01
1.382100000000e-01       1.713076496987e-01       8.254753746919e+01       6.113677238056e+01       3.005476457054e+01
1.552100000000e-01       1.919738943659e-01       8.058934068983e+01       5.983683797996e+01       2.959671173239e+01
1.722100000000e-01       2.127307625966e-01       7.846004665794e+01       5.842021357221e+01       2.909426185602e+01
1.892100000000e-01       2.336606229944e-01       7.617613975983e+01       5.689700317792e+01       2.855007171668e+01
2.062100000000e-01       2.548474247288e-01       7.375492287041e+01       5.527785239657e+01       2.796697744206e+01
2.232100000000e-01       2.763729264401e-01       7.121430011029e+01       5.357382340439e+01       2.734796956373e+01
2.402100000000e-01       2.983131160370e-01       6.857255617132e+01       5.179626714543e+01       2.669616683421e+01
2.572100000000e-01       3.207349252727e-01       6.584813799883e+01       4.995669602176e+01       2.601478945981e+01
2.742100000000e-01       3.436933237040e-01       6.305944376239e+01       4.806665993917e+01       2.530713234518e+01
2.912100000000e-01       3.672288751801e-01       6.022461877702e+01       4.613762522501e+01       2.457653795371e+01
3.082100000000e-01       3.913658029270e-01       5.736136565325e+01       4.418086086618e+01       2.382636992659e+01
3.252100000000e-01       4.161106114769e-01       5.448676812726e+01       4.220733153920e+01       2.305998711472e+01
3.422100000000e-01       4.414512830107e-01       5.161713212669e+01       4.022759959654e+01       2.228071854624e+01
3.592100000000e-01       4.673570436189e-01       4.876784641985e+01       3.825173751329e+01       2.149183975178e+01
3.762100000000e-01       4.937786969805e-01       4.595326249831e+01       3.628925048178e+01       2.069655022123e+01
3.932100000000e-01       5.206494769479e-01       4.318659647201e+01       3.434901111893e+01       1.989795271907e+01
4.102100000000e-01       5.478863844059e-01       4.047985201098e+01       3.243920568528e+01       1.909903423413e+01
4.272100000000e-01       5.753919443285e-01       3.784376492440e+01       3.056729238593e+01       1.830264886424e+01
4.442100000000e-01       6.030563106950e-01       3.528776892128e+01       2.873997171803e+01       1.751150281902e+01
4.612100000000e-01       6.307596522181e-01       3.281998148705e+01       2.696316828353e+01       1.672814139621e+01
4.782100000000e-01       6.583747292237e-01       3.044720893780e+01       2.524202387386e+01       1.595493822713e+01
4.952100000000e-01       6.857695876443e-01       2.817496909884e+01       2.358090098048e+01       1.519408662255e+01
5.122100000000e-01       7.128102869231e-01       2.600753003242e+01       2.198339604230e+01       1.444759308346e+01
5.292100000000e-01       7.393635869501e-01       2.394796267780e+01       2.045236137573e+01       1.371727294058e+01
5.462100000000e-01       7.652995233461e-01       2.199820592526e+01       1.898993500352e+01       1.300474800538e+01
5.632100000000e-01       7.904938104407e-01       2.015914142909e+01       1.759757702374e+01       1.231144618950e+01
5.802100000000e-01       8.148300171250e-01       1.843067659530e+01       1.627611165612e+01       1.163860295022e+01
5.972100000000e-01       8.382014724167e-01       1.681183352239e+01       1.502577378157e+01       1.098726445219e+01
6.142100000000e-01       8.605128725912e-01       1.530084160242e+01       1.384625869525e+01       1.035829227031e+01
6.312100000000e-01       8.816815600188e-01       1.389523259029e+01       1.273677440332e+01       9.752369532105e+00
6.482100000000e-01       9.016384730834e-01       1.259193557977e+01       1.169609498326e+01       9.170008266812e+00
6.652100000000e-01       9.203287581149e-01       1.138737093801e+01       1.072261443760e+01       8.611557849386e+00
6.822100000000e-01       9.377120543645e-01       1.027754156276e+01       9.814400053110e+00       8.077214351988e+00
6.992100000000e-01       9.537624732619e-01       9.258120036670e+00       8.969244358512e+00       7.567030588519e+00
7.162100000000e-01       9.684682850091e-01       8.324531213111e+00       8.184715367536e+00       7.080926779061e+00
7.332100000000e-01       9.818313540405e-01       7.472028796279e+00       7.458204137857e+00       6.618701557613e+00
7.502100000000e-01       9.938663472193e-01       6.695765780540e+00       6.786969500970e+00       6.180043257141e+00
7.672100000000e-01       1.004599754606e+00       5.990858137816e+00       6.168179488084e+00       5.764541294633e+00
7.842100000000e-01       1.014068763656e+00       5.352441397051e+00       5.598949110690e+00       5.371697481362e+00
8.012100000000e-01       1.022320017272e+00       4.775720330170e+00       5.076374554742e+00       5.000937227510e+00
8.182100000000e-01       1.029408301715e+00       4.256011459099e+00       4.597563452568e+00       4.651620420507e+00
8.352100000000e-01       1.035395193308e+00       3.788778818718e+00       4.159661421900e+00       4.323051963338e+00
8.522100000000e-01       1.040347699461e+00       3.369663158187e+00       3.759874859989e+00       4.014491857269e+00
8.692100000000e-01       1.044336924510e+00       2.994504926756e+00       3.395490082562e+00       3.725164730565e+00
8.862100000000e-01       1.047436783369e+00       2.659361589140e+00       3.063889082233e+00       3.454268825727e+00
9.032100000000e-01       1.049722787978e+00       2.360519648158e+00       2.762562002186e+00       3.200984319968e+00
9.202100000000e-01       1.051270922191e+00       2.094501976099e+00       2.489116649228e+00       2.964481008624e+00
