Timestep DMC STD
0.02 -0.8230602273 2.882655343e-05
0.01 -0.823078464 2.856228394e-05
0.005 -0.823166729 3.12037315e-05
0.0025 -0.823075817 3.021688236e-05
0.001 -0.8230670507 3.008918491e-05
