Type Energy STD Sigma
total_energy0         -0.823166729   3.12037315e-05    0.05279105547  
kinetic0              0.2608821184  0.0002763850793      0.356982944  
potential0            -1.254427775  0.0003594562187     0.4494903978  
nonlocal0             0.1703789274  0.0004077216877     0.5798150078  
weight0               0.9998411381  2.220666169e-05     0.2893955574  
