Type Energy STD Sigma
total_energy0         -6.456472648  8.981852542e-05     0.1808725144  
kinetic0               2.477716094    0.00097472124      1.422109545  
potential0             -10.0588687   0.001571532075      2.065605694  
nonlocal0              1.124679955    0.00116085433      2.158267786  
weight0               0.9992589014  5.777593049e-05     0.2977469365  
