Timestep DMC STD
0.02 -15.87024721 0.0001640234694
0.01 -15.86982415 0.0001591267883
0.005 -15.86974188 0.0001368947726
0.0025 -15.86942758 0.0001407336659
0.001 -15.86945811 0.0001353662225
