Timestep DMC STD
0.02 -5.40512189 0.0001114064675
0.01 -5.404995124 0.000114353136
0.005 -5.40490744 0.0001176301876
0.0025 -5.405143548 0.0001057924081
0.001 -5.405137832 0.0001177812251
