# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.2329840849e+02    5.5894314154e+00    8.7150000000e+03    8.7040000000e+03    0.0000000000e+00   -1.2325668777e+02    9.6449010935e-01    9.9402573529e-01
         1   -1.2326123454e+02    6.8446620947e+00    8.0149017041e+03    8.7040000000e+03    0.0000000000e+00   -1.3185882222e+02    9.6319206889e-01    9.1992187500e-01
         2   -1.2331010483e+02    6.7362940947e+00    8.0025600380e+03    8.0080000000e+03    3.4191176471e-01   -1.2336118458e+02    9.6394961295e-01    9.9238261738e-01
         3   -1.2331416666e+02    6.1509701831e+00    8.0006013269e+03    7.9990000000e+03    5.2389705882e-02   -1.2329760405e+02    9.6334127103e-01    9.9449931241e-01
         4   -1.2327309622e+02    6.9787802966e+00    7.9986403069e+03    8.0200000000e+03    5.4227941176e-02   -1.2356385468e+02    9.6271867912e-01    9.9139650873e-01
         5   -1.2335856346e+02    5.7523186723e+00    8.0030885630e+03    7.9830000000e+03    5.9742647059e-02   -1.2306037012e+02    9.6360060464e-01    9.9373669047e-01
         6   -1.2333878854e+02    5.8305238800e+00    7.9994502168e+03    7.9950000000e+03    5.6066176471e-02   -1.2329604392e+02    9.6380066755e-01    9.9412132583e-01
         7   -1.2333535889e+02    5.4962860601e+00    8.0000450898e+03    8.0050000000e+03    4.9632352941e-02   -1.2340126902e+02    9.6301188926e-01    9.9412866958e-01
         8   -1.2335382191e+02    5.5821457251e+00    8.0005504684e+03    7.9990000000e+03    4.1360294118e-02   -1.2332285810e+02    9.6225738804e-01    9.9237404676e-01
         9   -1.2335267237e+02    6.4089782467e+00    7.9998082243e+03    7.9870000000e+03    5.4227941176e-02   -1.2319118973e+02    9.6363227679e-01    9.9449104795e-01
        10   -1.2332099230e+02    6.3774918223e+00    7.9987062439e+03    8.0020000000e+03    4.7794117647e-02   -1.2337766925e+02    9.6330556945e-01    9.9300174956e-01
        11   -1.2327821289e+02    7.5187213263e+00    7.9977947983e+03    7.9930000000e+03    4.9632352941e-02   -1.2323345399e+02    9.6280282827e-01    9.9474540223e-01
        12   -1.2333371009e+02    6.4459158316e+00    8.0011831988e+03    7.9920000000e+03    3.7683823529e-02   -1.2317816285e+02    9.6466544582e-01    9.9336836837e-01
        13   -1.2332350734e+02    6.8524744139e+00    7.9995579676e+03    7.9990000000e+03    5.4227941176e-02   -1.2332120931e+02    9.6383928789e-01    9.9287410926e-01
        14   -1.2332504299e+02    6.3839852698e+00    8.0008443458e+03    7.9970000000e+03    4.9632352941e-02   -1.2328600031e+02    9.6188771665e-01    9.9337251469e-01
        15   -1.2336662293e+02    5.7537549227e+00    8.0012255981e+03    7.9960000000e+03    4.5036764706e-02   -1.2327503048e+02    9.6187392465e-01    9.9299649825e-01
        16   -1.2330357396e+02    7.3642191318e+00    7.9971381686e+03    7.9900000000e+03    5.0551470588e-02   -1.2324154474e+02    9.6321116303e-01    9.9349186483e-01
        17   -1.2333992020e+02    7.1800306522e+00    8.0010380792e+03    7.9980000000e+03    5.3308823529e-02   -1.2327857084e+02    9.6312821263e-01    9.9374843711e-01
        18   -1.2336079518e+02    6.2067288836e+00    8.0011378553e+03    8.0060000000e+03    5.0551470588e-02   -1.2341489209e+02    9.6344254672e-01    9.9400449663e-01
        19   -1.2333497672e+02    7.4596894128e+00    7.9994692151e+03    8.0160000000e+03    5.1470588235e-02   -1.2356059545e+02    9.6393547434e-01    9.9313872255e-01
        20   -1.2333357088e+02    8.5016079278e+00    7.9989807119e+03    7.9970000000e+03    4.7794117647e-02   -1.2329746969e+02    9.6337106278e-01    9.9337251469e-01
        21   -1.2335017229e+02    6.3220836582e+00    7.9998035651e+03    7.9900000000e+03    4.6875000000e-02   -1.2320849269e+02    9.6346916141e-01    9.9474342929e-01
        22   -1.2332359671e+02    6.1581190842e+00    7.9992283364e+03    8.0120000000e+03    5.4227941176e-02   -1.2350005990e+02    9.6428961043e-01    9.9251123315e-01
