Timestep DMC STD
0.02 -86.59758271 0.0005770256033
0.01 -86.59274153 0.0006015497331
0.005 -86.58928368 0.0004844634112
0.0025 -86.58567952 0.0005095140789
0.001 -86.58523731 0.0005640281977
