# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.0386520936e+02    1.6317090101e+00    4.0470000000e+03    4.0570000000e+03    0.0000000000e+00   -1.0382740465e+02    9.6992775359e-01    9.9211239832e-01
         1   -1.0385035070e+02    1.8467136996e+00    4.1051836527e+03    4.0570000000e+03    0.0000000000e+00   -1.0266170718e+02    9.6996647946e-01    9.9531673650e-01
         2   -1.0382037825e+02    1.4304793402e+00    4.0949082925e+03    4.0880000000e+03    4.6875000000e-02   -1.0365484721e+02    9.6875252811e-01    9.9804305284e-01
         3   -1.0379935649e+02    1.3350463761e+00    4.0955112759e+03    4.0950000000e+03    1.4648437500e-02   -1.0379596121e+02    9.6935520739e-01    9.9682539683e-01
         4   -1.0382270252e+02    1.4174740713e+00    4.0965609743e+03    4.0970000000e+03    1.4648437500e-02   -1.0382376757e+02    9.6954506804e-01    9.9560654137e-01
         5   -1.0382159831e+02    1.3727896490e+00    4.0959107152e+03    4.0920000000e+03    1.7578125000e-02   -1.0372499856e+02    9.6818726870e-01    9.9633431085e-01
         6   -1.0383113010e+02    1.4208073501e+00    4.0961135266e+03    4.0940000000e+03    1.6601562500e-02   -1.0377275826e+02    9.6945215612e-01    9.9535906204e-01
         7   -1.0382545277e+02    1.3572366709e+00    4.0958169966e+03    4.0920000000e+03    1.8554687500e-02   -1.0373342614e+02    9.7065472275e-01    9.9608993157e-01
         8   -1.0383149480e+02    1.6910103549e+00    4.0958825436e+03    4.0900000000e+03    1.5625000000e-02   -1.0367886100e+02    9.7009629296e-01    9.9608801956e-01
         9   -1.0385329404e+02    1.3588541761e+00    4.0963200186e+03    4.0890000000e+03    1.5625000000e-02   -1.0366045016e+02    9.6753707895e-01    9.9877720714e-01
        10   -1.0380838185e+02    1.3672379965e+00    4.0952595520e+03    4.1020000000e+03    1.7578125000e-02   -1.0399967123e+02    9.7027148150e-01    9.9561189664e-01
        11   -1.0382468435e+02    1.3152225009e+00    4.0963176637e+03    4.0960000000e+03    1.6601562500e-02   -1.0380838185e+02    9.6909187769e-01    9.9658203125e-01
        12   -1.0382361384e+02    1.2182889003e+00    4.0960981543e+03    4.0990000000e+03    1.6601562500e-02   -1.0389789972e+02    9.6848938218e-01    9.9804830446e-01
        13   -1.0382622699e+02    1.3373762143e+00    4.0961175568e+03    4.1000000000e+03    8.7890625000e-03   -1.0392122244e+02    9.6884550989e-01    9.9707317073e-01
        14   -1.0385439614e+02    2.5857627032e+00    4.0961460047e+03    4.0980000000e+03    1.1718750000e-02   -1.0387504320e+02    9.6800908971e-01    9.9633967789e-01
        15   -1.0383371468e+02    1.4423201635e+00    4.0952737337e+03    4.0960000000e+03    1.4648437500e-02   -1.0385439614e+02    9.6896045633e-01    9.9755859375e-01
        16   -1.0383129351e+02    1.4320017455e+00    4.0958827838e+03    4.0960000000e+03    9.7656250000e-03   -1.0383371468e+02    9.6922328691e-01    9.9609375000e-01
        17   -1.0382485995e+02    1.3389847273e+00    4.0957781790e+03    4.0910000000e+03    1.5625000000e-02   -1.0370914863e+02    9.6878777436e-01    9.9608897580e-01
        18   -1.0382329441e+02    1.2171626558e+00    4.0958148983e+03    4.0890000000e+03    1.5625000000e-02   -1.0365381531e+02    9.7060493361e-01    9.9779897285e-01
        19   -1.0385094268e+02    1.4973091916e+00    4.0967534104e+03    4.1060000000e+03    2.4414062500e-02   -1.0406713749e+02    9.7005041676e-01    9.9610326352e-01
        20   -1.0384275860e+02    1.2826654124e+00    4.0957792131e+03    4.0970000000e+03    1.5625000000e-02   -1.0387535376e+02    9.7039962664e-01    9.9829143276e-01
        21   -1.0384190893e+02    1.3324346951e+00    4.0960238903e+03    4.1000000000e+03    9.7656250000e-03   -1.0394036720e+02    9.7018510400e-01    9.9658536585e-01
        22   -1.0382108283e+02    1.4086193404e+00    4.0955117858e+03    4.0930000000e+03    1.3671875000e-02   -1.0376863991e+02    9.7006716134e-01    9.9780112387e-01
        23   -1.0381214641e+02    1.3696815422e+00    4.0958431331e+03    4.1000000000e+03    1.4648437500e-02   -1.0391869143e+02    9.7169343145e-01    9.9536585366e-01
        24   -1.0384238630e+02    1.3348925140e+00    4.0962279785e+03    4.0870000000e+03    1.8554687500e-02   -1.0359217809e+02    9.6964779782e-01    9.9779789577e-01
        25   -1.0382344644e+02    1.5808265043e+00    4.0955385361e+03    4.0920000000e+03    1.2695312500e-02   -1.0374468233e+02    9.6962485971e-01    9.9780058651e-01
        26   -1.0384171227e+02    1.5607160718e+00    4.0963968333e+03    4.1010000000e+03    1.7578125000e-02   -1.0394544231e+02    9.6994950892e-01    9.9707388442e-01
