Timestep DMC STD
0.02 -169.313161 0.0008170902259
0.01 -169.3014136 0.0008060915921
0.005 -169.2934342 0.000887787661
0.0025 -169.289324 0.0008112388523
0.001 -169.2893724 0.0006794200618
