Timestep DMC STD
0.02 -10.09011038 0.0001213691899
0.01 -10.09034486 0.0001245432738
0.005 -10.09028918 0.0001329052872
0.0025 -10.09021618 0.0001228221178
0.001 -10.09012835 0.0001220960505
