Timestep DMC STD
0.02 -10.09006089 0.0001204774723
0.01 -10.09034289 0.0001117132256
0.005 -10.09033298 0.0001260944144
0.0025 -10.09048979 0.0001378088699
0.001 -10.09046883 0.000117711276
